Gene,Correlation,Uncorrected_P,FDR_P,Significant_FDR,Abs_Corr
FAM149A,0.24707747028815139,8.987584630370553e-05,0.005707900803841134,True,0.24707747028815139
GAS2,-0.24684974986031905,9.127425614366178e-05,0.005707900803841134,True,0.24684974986031905
AR,-0.24641284907488487,9.401458908555267e-05,0.005776124403115886,True,0.24641284907488487
SLC4A11,0.2458772022632225,9.747965464455236e-05,0.005833872549695485,True,0.2458772022632225
FLT3,-0.24575507962670354,9.828625940377887e-05,0.005833872549695485,True,0.24575507962670354
TBCE,-0.24502355294260478,0.00010325051753189375,0.006022457457774017,True,0.24502355294260478
ADAM23,-0.2447873685696671,0.00010490288547236295,0.006022457457774017,True,0.2447873685696671
RNF113A,-0.2442533339380248,0.00010873092006733268,0.00605730006966095,True,0.2442533339380248
VWC2,-0.24422068729261873,0.0001089691331777955,0.00605730006966095,True,0.24422068729261873
PCGF1,-0.24349319105857012,0.0001144061239785792,0.006087045140303086,True,0.24349319105857012
IL17RD,0.24333600350661505,0.00011561380997368183,0.006087045140303086,True,0.24333600350661505
PPP3CC,-0.24326990412579289,0.00011612521757376905,0.006087045140303086,True,0.24326990412579289
PLCD4,-0.24322718135526153,0.00011645688874937372,0.006087045140303086,True,0.24322718135526153
TAC1,0.24288338396598533,0.00011915840532453995,0.006136657874213808,True,0.24288338396598533
TOX2,-0.2424227035252554,0.00012287051722614033,0.006236123932260049,True,0.2424227035252554
XYLT1,0.24191043332388376,0.0001271254364352494,0.006320072649482014,True,0.24191043332388376
IDNK,0.24144572243310375,0.00013110434892375482,0.006320072649482014,True,0.24144572243310375
NUB1,-0.2413433490018304,0.00013199641958667386,0.006320072649482014,True,0.2413433490018304
PHACTR3,0.24128893792615363,0.0001324728619219532,0.006320072649482014,True,0.24128893792615363
EPN3,-0.24116681528963468,0.0001335480799719215,0.006320072649482014,True,0.24116681528963468
RPL12,0.24083349707048884,0.00013652448772593,0.006333936422226063,True,0.24083349707048884
ZSCAN9,-0.2407303175492055,0.00013745835753545998,0.006333936422226063,True,0.2407303175492055
PLAC9,0.23936077062217107,0.0001504341989659006,0.006828635253049369,True,0.23936077062217107
TBC1D26,0.238280206963731,0.00016147156472582616,0.006828635253049369,True,0.238280206963731
SLC16A6,-0.23816695131732235,0.00016267125394474482,0.006828635253049369,True,0.23816695131732235
ZBED5,-0.23813712598695136,0.00016298856998413796,0.006828635253049369,True,0.23813712598695136
FANCI,-0.23809359712640996,0.0001634527188029192,0.006828635253049369,True,0.23809359712640996
TCTEX1D1,-0.23794809787960028,0.00016501316498034437,0.006828635253049369,True,0.23794809787960028
DIAPH2,0.2375466650546072,0.00016939097361042628,0.006828635253049369,True,0.2375466650546072
PRSS35,0.23751764581424628,0.00016971161320138614,0.006828635253049369,True,0.23751764581424628
ANKRD34C,-0.23745477079346422,0.0001704082797241799,0.006828635253049369,True,0.23745477079346422
ZNF165,-0.23739391099770724,0.00017108516259037163,0.006828635253049369,True,0.23739391099770724
LYRM9,0.2373584430372661,0.00017148079565869662,0.006828635253049369,True,0.2373584430372661
MAPK1,0.23734836691214078,0.00017159334730678025,0.006828635253049369,True,0.23734836691214078
LRCH1,-0.2365918514377312,0.00018024371592750499,0.0070602312970090165,True,0.2365918514377312
B3GAT1,0.23648947800645795,0.00018144512185345844,0.0070602312970090165,True,0.23648947800645795
CNIH2,0.2360396797808633,0.00018681293741721152,0.007098556184506803,True,0.2360396797808633
AP4E1,-0.2359340819895499,0.00018809444578470278,0.007098556184506803,True,0.2359340819895499
TMEM145,-0.23575754827735415,0.00019025516979920466,0.007098556184506803,True,0.23575754827735415
RGS20,0.2357345747120684,0.00019053805863610495,0.007098556184506803,True,0.2357345747120684
LRRN3,-0.235444785353464,0.0001941403266759915,0.007156625515992865,True,0.235444785353464
CHRDL1,0.23519328527033587,0.00019731808553499804,0.007181656475817863,True,0.23519328527033587
MAGEL2,-0.2350397251234259,0.00019928216450194563,0.007181656475817863,True,0.2350397251234259
CRABP1,-0.23484465134099958,0.00020180354178181407,0.007181656475817863,True,0.23484465134099958
GABRA2,0.23456090765747034,0.00020552421074468834,0.007181656475817863,True,0.23456090765747034
GRIA1,0.2344790895214527,0.00020660891015648956,0.007181656475817863,True,0.2344790895214527
MINDY3,-0.23444039720097143,0.00020712373045619765,0.007181656475817863,True,0.23444039720097143
FGF18,-0.23400067510050215,0.00021305919113493856,0.0073150322289662235,True,0.23400067510050215
UPP1,-0.23360649708559936,0.00021851444536783533,0.00736756200821236,True,0.23360649708559936
IGFBP5,0.2335863448353487,0.00021879681577786564,0.00736756200821236,True,0.2335863448353487
MAFG,0.2325376217323047,0.00023397018506277057,0.007803462743712596,True,0.2325376217323047
LAG3,-0.2320765382465697,0.00024094714164843095,0.007960348019366088,True,0.2320765382465697
YPEL1,0.23175128092752417,0.0002459849847636172,0.008050835669553153,True,0.23175128092752417
KCTD15,0.23156104368515798,0.0002489768659240194,0.008073305411721443,True,0.23156104368515798
ZBTB1,-0.2308129921558537,0.0002610735691230884,0.008387886596963812,True,0.2308129921558537
NEUROD6,0.23048007698171288,0.00026663131814291704,0.008488571601240868,True,0.23048007698171288
GGN,0.22971590365220815,0.00027980812067429005,0.008782169594457972,True,0.22971590365220815
IPO5P1,0.2296558499464612,0.000280868930490946,0.008782169594457972,True,0.2296558499464612
FGF13,-0.22917622639049562,0.00028947655430914014,0.008971211444164679,True,0.22917622639049562
PAG1,-0.22890739537215193,0.00029440793992891227,0.008972853029786808,True,0.22890739537215193
INTU,0.22889409488698648,0.0002946539401557632,0.008972853029786808,True,0.22889409488698648
LINC02076,0.22855956753282564,0.00030090450636346787,0.009037875553671299,True,0.22855956753282564
CAMKV,0.2281976331183239,0.00030780602145163066,0.009037875553671299,True,0.2281976331183239
MAP3K6,-0.22813959463760203,0.0003089263314568115,0.009037875553671299,True,0.22813959463760203
CDADC1,-0.22812347283740148,0.0003092382013731895,0.009037875553671299,True,0.22812347283740148
CTNND2,0.22807228612176478,0.0003102303311554674,0.009037875553671299,True,0.22807228612176478
TMEM237,-0.22791751683983982,0.00031324820242704325,0.009037875553671299,True,0.22791751683983982
B4GALT2,0.22783569870382211,0.0003148546023837517,0.009037875553671299,True,0.22783569870382211
CELF2,-0.22757210727054356,0.00032008217224597894,0.009113233879718848,True,0.22757210727054356
PALM,0.22710900855978355,0.00032946239134275305,0.009304655600663882,True,0.22710900855978355
DOK6,0.22689257339209154,0.0003339334605558851,0.009355479830933678,True,0.22689257339209154
KCNH6,-0.22668984175456997,0.00033817256272273324,0.009399050116309617,True,0.22668984175456997
GNAS,-0.22627349626439144,0.00034703566446699053,0.00954241132649147,True,0.22627349626439144
PRR5,0.2261336396476519,0.00035006103936395977,0.00954241132649147,True,0.2261336396476519
RBP4,0.22591357707491477,0.0003548711051246309,0.00954241132649147,True,0.22591357707491477
SNHG8,0.22585876295423302,0.0003560787360529659,0.00954241132649147,True,0.22585876295423302
RAB37,-0.22579427575343086,0.00035750436801657346,0.00954241132649147,True,0.22579427575343086
TBC1D4,-0.2256963358172127,0.0003596796959157265,0.00954241132649147,True,0.2256963358172127
RAPGEF4,0.22540815863862837,0.00036615190640951266,0.009565953557070064,True,0.22540815863862837
FGL2,0.2252940969022097,0.0003687433984059038,0.009565953557070064,True,0.2252940969022097
TMSB4X,0.22529329081219965,0.00036876177333079914,0.009565953557070064,True,0.22529329081219965
FLJ23867,-0.22511796623501892,0.0003727785969656602,0.009579717469107293,True,0.22511796623501892
NCOA3,-0.2249224894075876,0.0003773050313976164,0.009579717469107293,True,0.2249224894075876
MYO15A,-0.2248233403363544,0.0003796203801169008,0.009579717469107293,True,0.2248233403363544
TRIM37,-0.22479714241102855,0.00038023435985320205,0.009579717469107293,True,0.22479714241102855
CACNA1G,-0.22440497962115086,0.00038953610866375156,0.009676347466891498,True,0.22440497962115086
SCN1A,-0.22429575442479227,0.00039216420716455783,0.009676347466891498,True,0.22429575442479227
DYDC2,0.22420789061369942,0.0003942902634480278,0.009676347466891498,True,0.22420789061369942
MARCO,0.22417363178827335,0.0003951221267177282,0.009676347466891498,True,0.22417363178827335
SF3B3,0.22381653391383177,0.00040389063738028203,0.009822395917401026,True,0.22381653391383177
CHRNA2,-0.22351425016007193,0.00041145402306671413,0.00992324406703326,True,0.22351425016007193
ASB13,-0.22331796724263056,0.00041643535879053883,0.00992324406703326,True,0.22331796724263056
WDR86,0.2233139367925804,0.00041653822897027106,0.00992324406703326,True,0.2233139367925804
NKAIN3,0.2227573316406574,0.000430973314548528,0.01019776045641179,True,0.2227573316406574
FZD6,-0.22261183239384763,0.00043482250787736887,0.010219788071050643,True,0.22261183239384763
STS,-0.22228093244473193,0.00044369555075273994,0.010358812124907302,True,0.22228093244473193
DVL1,0.22200162225625783,0.0004513156331287057,0.010406504128998788,True,0.22200162225625783
BHLHE41,-0.22198832177109243,0.0004516815041712781,0.010406504128998788,True,0.22198832177109243
DENND6A,-0.2214575114994902,0.00046650964305665864,0.010574878275577387,True,0.2214575114994902
FNDC5,-0.22138859080363293,0.0004684677029329625,0.010574878275577387,True,0.22138859080363293
FRAT2,-0.22114716684563013,0.00047538689300027253,0.010574878275577387,True,0.22114716684563013
MTA3,0.22111371411021405,0.00047635308418061744,0.010574878275577387,True,0.22111371411021405
F12,0.22109880144502858,0.00047678438227042084,0.010574878275577387,True,0.22109880144502858
RIPOR2,0.22106857306965258,0.0004776597459736418,0.010574878275577387,True,0.22106857306965258
NIT2,0.220896472852512,0.00048267193502926967,0.010574878275577387,True,0.220896472852512
RILPL2,0.2206647219746295,0.0004894984130094337,0.010574878275577387,True,0.2206647219746295
ANOS1,0.2206103108989527,0.0004911140689774358,0.010574878275577387,True,0.2206103108989527
GPM6B,0.22057847034355665,0.0004920618177032264,0.010574878275577387,True,0.22057847034355665
FBXL16,0.2205736338034965,0.0004922059277324711,0.010574878275577387,True,0.2205736338034965
C11orf97,0.22017985883359872,0.0005040709842583808,0.01076375967605396,True,0.22017985883359872
RPL27A,0.21985822891959833,0.0005139582330514401,0.010831915245853608,True,0.21985822891959833
ZFYVE19,-0.2197441671831796,0.0005175075529511642,0.010831915245853608,True,0.2197441671831796
NDUFAF8,0.21967726171234747,0.0005196000373472759,0.010831915245853608,True,0.21967726171234747
PPM1M,0.21967323126229732,0.0005197263405552573,0.010831915245853608,True,0.21967323126229732
SYTL5,0.2195777095961092,0.0005227280629780867,0.010831915245853608,True,0.2195777095961092
RALGPS2,0.21940963982901873,0.0005280485882534538,0.010877800918021149,True,0.21940963982901873
ELOVL4,-0.21899087606881018,0.0005415241727913706,0.011090161714125028,True,0.21899087606881018
PIANP,0.21873776380566196,0.0005498228533756611,0.01119464902628817,True,0.21873776380566196
FAM114A1,0.21859347369386728,0.0005546061620067862,0.011226767510680722,True,0.21859347369386728
SPTSSB,-0.21835608018591454,0.0005625598096643971,0.011261293455642385,True,0.21835608018591454
LYPD5,-0.2182799046799671,0.0005651342881087198,0.011261293455642385,True,0.2182799046799671
KBTBD3,-0.21822146315424024,0.0005671168043516965,0.011261293455642385,True,0.21822146315424024
ANKRD29,-0.21816100640348823,0.0005691744550681616,0.011261293455642385,True,0.21816100640348823
FILIP1,0.2178667835498287,0.0005792873507038305,0.01136505735898639,True,0.2178667835498287
GSTM3,0.21782003032924718,0.0005809095566129538,0.01136505735898639,True,0.21782003032924718
CALML3,0.217690249837633,0.0005854346306844534,0.011389955981427531,True,0.217690249837633
IQSEC2,0.21754837799586835,0.0005904185932069241,0.011423458085141704,True,0.21754837799586835
CYBB,0.21736378338357237,0.0005969621770489353,0.011486601890249295,True,0.21736378338357237
EXTL2,-0.21725213991718376,0.0006009522492177532,0.011500190036943013,True,0.21725213991718376
NOVA2,0.21715178171093552,0.0006045600326552367,0.01150635453455782,True,0.21715178171093552
KCNC4,-0.21705988744979254,0.0006078811048256786,0.011507025022159603,True,0.21705988744979254
HNRNPC,0.21695308052346404,0.0006117623222827959,0.011518234691582533,True,0.21695308052346404
PPP4R4,0.21662056839432825,0.0006239925760123037,0.01168567915077587,True,0.21662056839432825
ENTPD4,-0.21650610361290457,0.0006282547883045899,0.011702916322567413,True,0.21650610361290457
NEURL1,0.2163485130159444,0.0006341668830247689,0.011750541927792279,True,0.2163485130159444
GUK1,0.21606799369245533,0.0006448181479290427,0.011879751943630652,True,0.21606799369245533
BIRC3,0.21598698164644772,0.0006479247918999014,0.011879751943630652,True,0.21598698164644772
PPIL6,0.21587171077501396,0.0006523690423240454,0.011898939511556288,True,0.21587171077501396
IGSF22,0.2156302868170111,0.0006617685468613346,0.012007841715587532,True,0.2156302868170111
OSBPL5,-0.21534896140351198,0.0006728793777285658,0.012049177493548226,True,0.21534896140351198
ARID5B,-0.215317926938126,0.0006741155696670545,0.012049177493548226,True,0.215317926938126
EPHA10,0.21505635072987253,0.0006846185843458988,0.012049177493548226,True,0.21505635072987253
TSPAN4,0.21504546851473716,0.0006850587935619181,0.012049177493548226,True,0.21504546851473716
ARL15,0.215009194464286,0.0006865280467664802,0.012049177493548226,True,0.215009194464286
LSM3,0.21498501176398516,0.0006875091654621413,0.012049177493548226,True,0.21498501176398516
TLX2,-0.21496969605379473,0.0006881312103682596,0.012049177493548226,True,0.21496969605379473
LINC02217,0.2146924010903457,0.0006994837966313268,0.012081417959422793,True,0.2146924010903457
NEBL-AS1,0.2146895797753106,0.0006996001864002428,0.012081417959422793,True,0.2146895797753106
ACADL,0.21458035457895208,0.0007041199074177938,0.012081417959422793,True,0.21458035457895208
WDR66,0.21452957090832042,0.0007062304977074754,0.012081417959422793,True,0.21452957090832042
RHOBTB2,-0.21445097713234287,0.0007095084076425711,0.012081417959422793,True,0.21445097713234287
SHANK1,0.21442316702699699,0.000710671644671929,0.012081417959422793,True,0.21442316702699699
ICAM5,0.21394152824600635,0.0007310989825187771,0.012368640757394963,True,0.21394152824600635
EPB41L3,-0.2130709510351781,0.0007694031832430687,0.012740170088024841,True,0.2130709510351781
PVALB,-0.21294882839865914,0.0007749221081623775,0.012740170088024841,True,0.21294882839865914
MYH7B,-0.21287063766768657,0.0007784748312697021,0.012740170088024841,True,0.21287063766768657
DDN,0.2128299301221803,0.0007803303870624824,0.012740170088024841,True,0.2128299301221803
DCUN1D2,-0.21279204389170905,0.0007820610049893065,0.012740170088024841,True,0.21279204389170905
PPTC7,-0.2127348115009972,0.0007846820581210438,0.012740170088024841,True,0.2127348115009972
SLC8A1,-0.2126767730202753,0.0007873483008662542,0.012740170088024841,True,0.2126767730202753
KIRREL2,0.21265702381502966,0.0007882574679945565,0.012740170088024841,True,0.21265702381502966
MGST2,-0.212544171213626,0.0007934713127491272,0.012740170088024841,True,0.212544171213626
NNAT,0.2124385734223126,0.0007983787712879214,0.012740170088024841,True,0.2124385734223126
SPAG4,-0.21243494601726748,0.0007985478443698836,0.012740170088024841,True,0.21243494601726748
MSRA,0.21242809425218223,0.0007988672947388355,0.012740170088024841,True,0.21242809425218223
LHX2,0.2123962536967862,0.0008003533464778597,0.012740170088024841,True,0.2123962536967862
SLC5A6,-0.21225196358499152,0.0008071196150864739,0.012784908440093699,True,0.21225196358499152
CNR1,0.2121810276641092,0.0008104653551401489,0.012784908440093699,True,0.2121810276641092
KIZ,-0.21184529117493334,0.0008264747962009725,0.012933488474003878,True,0.21184529117493334
BEGAIN,0.21171631677332917,0.0008327020200708405,0.012933488474003878,True,0.21171631677332917
TSTD1,0.2116780274978529,0.000834559036981341,0.012933488474003878,True,0.2116780274978529
KCNC3,-0.21167601227282784,0.0008346568803897419,0.012933488474003878,True,0.21167601227282784
DENND1B,-0.21129513474309047,0.0008533403227822227,0.013151253083032747,True,0.21129513474309047
GRB14,0.21123709626236858,0.0008562209317337139,0.013151253083032747,True,0.21123709626236858
GPR137C,-0.2109295729235436,0.0008716342682107145,0.013329533656218001,True,0.2109295729235436
CD24,0.2108118837820798,0.0008776002928596055,0.013362418372149298,True,0.2108118837820798
CDS1,-0.2107099133958115,0.0008827998838803673,0.013383399105407126,True,0.2107099133958115
PSORS1C1,0.2104664742127836,0.0008953281064884806,0.013464450474541565,True,0.2104664742127836
LOC440934,0.21035523379139998,0.0009011072659706054,0.013464450474541565,True,0.21035523379139998
E2F5,0.2103467698462947,0.0009015483882490636,0.013464450474541565,True,0.2103467698462947
PDE2A,0.21030888361582345,0.0009035253745052163,0.013464450474541565,True,0.21030888361582345
PLEKHH3,-0.20994372484128163,0.0009227859186858206,0.013644311332974033,True,0.20994372484128163
FIGN,-0.20993243958114127,0.0009233871461778543,0.013644311332974033,True,0.20993243958114127
SRXN1,-0.20975872718398061,0.0009326873820839549,0.013659532981562576,True,0.20975872718398061
CKMT1B,-0.2096994795682437,0.0009358790613481871,0.013659532981562576,True,0.2096994795682437
PRO1804,-0.20963982890750177,0.000939102609074239,0.013659532981562576,True,0.20963982890750177
RAD54B,-0.2096229010172912,0.0009400192600104457,0.013659532981562576,True,0.2096229010172912
LSP1,0.20922952909239845,0.0009615538550740438,0.01382934306094571,True,0.20922952909239845
EIF4E2,-0.20920050985203753,0.0009631603206365271,0.01382934306094571,True,0.20920050985203753
SLC24A2,-0.20916544493660139,0.0009651047623764376,0.01382934306094571,True,0.20916544493660139
GPD2,0.209122319121065,0.0009675011564625067,0.01382934306094571,True,0.209122319121065
PLPPR3,0.20893409710372388,0.0009780244331265727,0.013922933190281534,True,0.20893409710372388
ASTN2,-0.20871725889102682,0.0009902781279167924,0.014034555277270428,True,0.20871725889102682
RNF150,0.20865398082523978,0.0009938805564714637,0.014034555277270428,True,0.20865398082523978
RPL41,0.20808850868320644,0.0010266124266222342,0.014438541036269332,True,0.20808850868320644
PLCB2,0.20785635476031888,0.001040335277588235,0.014573016568455997,True,0.20785635476031888
VAMP1,-0.20759598768708049,0.0010559264009678368,0.014630118511149932,True,0.20759598768708049
HLA-DOA,0.2075689836717446,0.0010575556738489321,0.014630118511149932,True,0.2075689836717446
FRAT1,-0.20746338588043117,0.0010639490775616034,0.014630118511149932,True,0.20746338588043117
KCNK2,0.20741099002977947,0.0010671345501788686,0.014630118511149932,True,0.20741099002977947
PCSK5,0.20736423680919794,0.0010699843722004896,0.014630118511149932,True,0.20736423680919794
TMEM132E,-0.20731869272363146,0.0010727672179562328,0.014630118511149932,True,0.20731869272363146
PKIA,0.20730418310345103,0.0010736551848559489,0.014630118511149932,True,0.20730418310345103
EYA1,0.2069861805944957,0.0010932869451323877,0.014733468238955737,True,0.2069861805944957
BATF3,0.20694910045403447,0.001095597425234182,0.014733468238955737,True,0.20694910045403447
EFHC2,0.20684632397775615,0.0011020249515875079,0.014733468238955737,True,0.20684632397775615
PLPP7,-0.20683060522256067,0.0011030110348016246,0.014733468238955737,True,0.20683060522256067
CPE,0.206749996221558,0.001108080625569473,0.014733468238955737,True,0.206749996221558
TRMT10A,-0.20670525822600153,0.0011109034795619744,0.014733468238955737,True,0.20670525822600153
DNAJC25,-0.20662102181995384,0.0011162365259360116,0.014733468238955737,True,0.20662102181995384
CCDC58,-0.20660167565971319,0.0011174646576743383,0.014733468238955737,True,0.20660167565971319
IMPAD1,-0.20657588077939235,0.0011191040981045762,0.014733468238955737,True,0.20657588077939235
RNLS,-0.20638886789706626,0.0011310562956614648,0.014835052986541012,True,0.20638886789706626
WNT7B,0.206255863045412,0.001139628024774375,0.014856379939994767,True,0.206255863045412
CDH7,-0.2062320833901162,0.0011411668200624193,0.014856379939994767,True,0.2062320833901162
NPY,0.20611278206863234,0.0011489157271858557,0.014878804246256594,True,0.20611278206863234
ERICH5,-0.20607489583816108,0.0011513866221403589,0.014878804246256594,True,0.20607489583816108
PRICKLE1,-0.20598541984704824,0.0011572415289884633,0.014881872047642596,True,0.20598541984704824
FSTL4,-0.20593745749145165,0.0011603912161911958,0.014881872047642596,True,0.20593745749145165
RMI1,-0.2058770007406997,0.0011643726273712369,0.014881872047642596,True,0.2058770007406997
SGSM2,0.20572223145877466,0.0011746222795213715,0.014952100815119395,True,0.20572223145877466
RGS14,0.2056654021130678,0.0011784065748066685,0.014952100815119395,True,0.2056654021130678
GLP2R,0.2053590879092579,0.0011989977047658525,0.015106442687035931,True,0.2053590879092579
ARHGAP33,0.2053103194636513,0.0012023063478472456,0.015106442687035931,True,0.2053103194636513
PRKCG,0.20529258548343074,0.0012035115675851013,0.015106442687035931,True,0.20529258548343074
ZMAT4,-0.20515071364166612,0.0012131933292480535,0.015173582282238156,True,0.20515071364166612
SCGN,0.2043361596865347,0.0012701782867940504,0.01582976640694934,True,0.2043361596865347
GMFG,0.20405967081309573,0.0012900725164477758,0.015908847285433472,True,0.20405967081309573
SNCB,-0.20400929018746908,0.001293728197843864,0.015908847285433472,True,0.20400929018746908
TKFC,0.20400848409745906,0.0012937867659031644,0.015908847285433472,True,0.20400848409745906
ZNF706,0.20399598970230365,0.0012946948818813647,0.015908847285433472,True,0.20399598970230365
CORO7,-0.20387265793076964,0.0013036902872945225,0.015963368482886077,True,0.20387265793076964
YJEFN3,0.20376585100444117,0.0013115267050550475,0.015998715020292275,True,0.20376585100444117
BHLHE40,-0.20370902165873433,0.0013157138566088449,0.015998715020292275,True,0.20370902165873433
FOLR2,0.2033712699445334,0.0013408531737499417,0.016158178807844786,True,0.2033712699445334
PDYN,0.20335514814433286,0.0013420640822103746,0.016158178807844786,True,0.20335514814433286
STXBP4,0.20334708724423262,0.001342669912359461,0.016158178807844786,True,0.20334708724423262
GSKIP,0.20325075948803448,0.0013499290099677822,0.01618990203050402,True,0.20325075948803448
PRKCD,0.20316732917199676,0.0013562452365339444,0.016208992511622607,True,0.20316732917199676
MOB1B,0.20310767851125483,0.001360777783671344,0.016208992511622607,True,0.20310767851125483
TCHH,-0.20277476333711406,0.001386330310703472,0.016457385586723928,True,0.20277476333711406
SLC25A22,0.20257848041967266,0.00140160110292623,0.016582456292052895,True,0.20257848041967266
RAP2B,0.20245474560313367,0.001411306713354954,0.016641064344003535,True,0.20245474560313367
LIAS,-0.20224878960557197,0.0014275983076754305,0.01672629127581886,True,0.20224878960557197
ELFN2,0.20219881202495035,0.0014315775407422898,0.01672629127581886,True,0.20219881202495035
LINC00461,0.20218269022474983,0.0014328633303100108,0.01672629127581886,True,0.20218269022474983
AP3S1,0.20187033034586468,0.0014579852598961298,0.016784772750311455,True,0.20187033034586468
ATP1B1,-0.2018151131801779,0.00146246790418456,0.016784772750311455,True,0.2018151131801779
MPP1,-0.20162084548776157,0.0014783394742597707,0.016784772750311455,True,0.20162084548776157
PCP4L1,-0.2016091571826162,0.00147929941499696,0.016784772750311455,True,0.2016091571826162
CALHM6,0.2016087541376112,0.0014793325265804024,0.016784772750311455,True,0.2016087541376112
INTS9,-0.20158618361733047,0.0014811878588374568,0.016784772750311455,True,0.20158618361733047
APOL2,-0.20157570444720013,0.001482049987214108,0.016784772750311455,True,0.20157570444720013
RBMS1,-0.20157248008716006,0.0014823153499169785,0.016784772750311455,True,0.20157248008716006
ITPRIPL2,0.20156401614205474,0.0014830121340366213,0.016784772750311455,True,0.20156401614205474
TDRD9,0.20153016036163365,0.0014858022708728017,0.016784772750311455,True,0.20153016036163365
DHX35,-0.2013528205594279,0.0015004959660466764,0.01689626004210759,True,0.2013528205594279
UG0898H09,0.20111341182645012,0.001520543522347083,0.017067126330959886,True,0.20111341182645012
AGAP3,0.20095138773443488,0.001534249864207925,0.01714491432250185,True,0.20095138773443488
ERC1,0.2009159197739937,0.0015372653047588752,0.01714491432250185,True,0.2009159197739937
NPHS1,0.20067892931104603,0.0015575535517599126,0.017316039804010204,True,0.20067892931104603
LRRC57,0.20039921607756694,0.0015818143366184432,0.01749327212544605,True,0.20039921607756694
NEURL1B,0.2003262649316596,0.0015881983131725479,0.01749327212544605,True,0.2003262649316596
SV2C,-0.20032304057161948,0.0015884810210998982,0.01749327212544605,True,0.20032304057161948
RRAGD,0.20005783695832088,0.001611892001084716,0.017695441341061678,True,0.20005783695832088
SHISA5,0.19983858047559375,0.0016314848442224876,0.017854562263959848,True,0.19983858047559375
LGI3,-0.1995028439864179,0.0016619088156365183,0.018130855677131113,True,0.1995028439864179
SOWAHA,0.19923723732811424,0.0016863442966712854,0.01834030349982249,True,0.19923723732811424
OGG1,0.19899339510008135,0.0017090662095400081,0.018499218960929906,True,0.19899339510008135
GSTM5,0.19892205613419403,0.0017157664922702073,0.018499218960929906,True,0.19892205613419403
ENKUR,0.1988233101079658,0.001725080514380612,0.018499218960929906,True,0.1988233101079658
AVPI1,-0.19881927965791568,0.0017254616582547077,0.018499218960929906,True,0.19881927965791568
HRASLS,0.19879912740766503,0.0017273685323312617,0.018499218960929906,True,0.19879912740766503
SERPINB9,-0.19865765861090545,0.0017408090974571982,0.018586321522241184,True,0.19865765861090545
FAM214A,-0.19850772586904059,0.0017551580584458017,0.01866008103999223,True,0.19850772586904059
AQP4,0.1984742731336245,0.0017583742841797362,0.01866008103999223,True,0.1984742731336245
GSTT1,-0.1982054421152808,0.0017844165102250532,0.018868858365763044,True,0.1982054421152808
LIX1L,0.19816030107471932,0.0017888238085189405,0.018868858365763044,True,0.19816030107471932
ERICH6-AS1,0.19801077137785947,0.0018034941038537903,0.01896647553061854,True,0.19801077137785947
RELL2,-0.19789348528140066,0.001815077804822633,0.019031145127212157,True,0.19789348528140066
DNAH2,0.19760893550786143,0.0018434641737329947,0.01927107921317298,True,0.19760893550786143
HAPLN4,-0.19746424235106172,0.0018580535452833815,0.01936578427256667,True,0.19746424235106172
NADK2,0.19724337368831457,0.001880527040137607,0.019425114967645155,True,0.19724337368831457
SRA1,-0.19713455153696102,0.0018916907487985205,0.019425114967645155,True,0.19713455153696102
CMTM4,0.1970785282812642,0.001897461549182302,0.019425114967645155,True,0.1970785282812642
CHCHD6,0.1970168623954972,0.0019038321557910548,0.019425114967645155,True,0.1970168623954972
CPNE9,-0.1969519721496901,0.0019105569409101173,0.019425114967645155,True,0.1969519721496901
IP6K2,-0.19682662515313107,0.0019236084753629964,0.019425114967645155,True,0.19682662515313107
DENND1A,0.19677463234748438,0.00192904596888391,0.019425114967645155,True,0.19677463234748438
HMBS,-0.19670933905667223,0.001935894315534666,0.019425114967645155,True,0.19670933905667223
C1orf50,0.1966867685363915,0.0019382668004652127,0.019425114967645155,True,0.1966867685363915
CD99L2,-0.1966496883959303,0.0019421702146287794,0.019425114967645155,True,0.1966496883959303
HPCA,0.19662953614567966,0.0019442946425960402,0.019425114967645155,True,0.19662953614567966
PDCL3,-0.19650338305911055,0.001957641814989351,0.019425114967645155,True,0.19650338305911055
NEFH,-0.19648202167384485,0.001959910137816952,0.019425114967645155,True,0.19648202167384485
RPGR,-0.19646146637858922,0.00196209512724573,0.019425114967645155,True,0.19646146637858922
MYRIP,0.1964521963434739,0.001963081241575102,0.019425114967645155,True,0.1964521963434739
LOXL1,0.19644897198343378,0.0019634243438379656,0.019425114967645155,True,0.19644897198343378
CMYA5,-0.19643526845326334,0.001964883138896763,0.019425114967645155,True,0.19643526845326334
ZNF268,-0.19643123800321322,0.0019653123844160097,0.019425114967645155,True,0.19643123800321322
ADRB2,0.19639536699776705,0.001969136440181048,0.019425114967645155,True,0.19639536699776705
ASS1,0.19627808090130824,0.001981687245036403,0.019442154089784565,True,0.19627808090130824
VASH2,-0.19623293986074677,0.0019865372120027864,0.019442154089784565,True,0.19623293986074677
ALG3,-0.1961442699596439,0.0019960954688782464,0.019442154089784565,True,0.1961442699596439
TFAM,-0.1961410455996038,0.0019964438309729416,0.019442154089784565,True,0.1961410455996038
C1orf21,0.19612089334935315,0.0019986223507488417,0.019442154089784565,True,0.19612089334935315
EYA4,-0.19575694370982633,0.002038341450966527,0.019719412117922507,True,0.19575694370982633
MFSD9,-0.19575654066482134,0.0020383858328634915,0.019719412117922507,True,0.19575654066482134
