Gene,Correlation,Uncorrected_P,FDR_P,Significant_FDR,Abs_Corr,AB_P
ZNF480,0.1151177143318349,0.071490161296311,0.1491262843269491,False,0.1151177143318349,
MEA1,0.1151148930167998,0.0714971534508702,0.1491262843269491,False,0.1151148930167998,
FAM110A,-0.1150463753659477,0.0716671339990427,0.149391847181338,False,0.1150463753659477,
ZIC3,-0.1149169979193384,0.0719889945432045,0.1499165527519641,False,0.1149169979193384,
NT5DC1,-0.114903294389168,0.0720231544987254,0.1499165527519641,False,0.114903294389168,
C6orf52,0.1148936213090477,0.072047275351672,0.1499165527519641,False,0.1148936213090477,
CCDC71L,0.1148694386087469,0.0721076062525563,0.1499529911499123,False,0.1148694386087469,
S100A10,0.1148307462882657,0.0722042212173364,0.1500647968564464,False,0.1148307462882657,
LGALS1,-0.1148069666329699,0.0722636514177545,0.1500992332532482,False,0.1148069666329699,
TNFSF12,0.114780768707644,0.0723291714472995,0.1501462705444238,False,0.114780768707644,
STK32C,0.1145062950592301,0.0730185302345116,0.1514167688427035,False,0.1145062950592301,
ADGRG1,0.114502667654185,0.0730276763493221,0.1514167688427035,False,0.114502667654185,
UBAP1,-0.11434870446227,0.0734167378338073,0.1521333821857947,False,0.11434870446227,
COL13A1,-0.1142713198213075,0.0736129223639459,0.1524497067525361,False,0.1142713198213075,
PRRC2B,0.1141387180146582,0.0739500831171,0.1530574415343288,False,0.1141387180146582,
RBFOX1,-0.1141149383593624,0.0740106790597852,0.1530923792482977,False,0.1141149383593624,
CTXND1,0.1140976074241469,0.0740548676118969,0.1530933567750076,False,0.1140976074241469,
PLCH1,0.1140629455537157,0.074143309012825,0.1531273114179468,False,0.1140629455537157,
CAMKK1,-0.1140568998786406,0.0741587436221695,0.1531273114179468,False,0.1140568998786406,
TTR,0.1140339263133548,0.0742174189412546,0.1531581621286233,False,0.1140339263133548,
GRIN3A,0.1139593629874274,0.0744081162205313,0.1534612620755598,False,0.1139593629874274,
FDX1L,0.1138896362015601,0.0745868037845426,0.1536765051854223,False,0.1138896362015601,
SEC14L5,-0.1138843966164949,0.0746002452356419,0.1536765051854223,False,0.1138843966164949,
AK2,-0.1138348220808783,0.074727519400407,0.1538195945308026,False,0.1138348220808783,
SQOR,0.1138231337757329,0.0747575527959526,0.1538195945308026,False,0.1138231337757329,
HES6,-0.1137167298944095,0.0750314111176763,0.1542253662097456,False,0.1137167298944095,
CIDEC,-0.1137122963993543,0.0750428395263868,0.1542253662097456,False,0.1137122963993543,
MPV17L2,0.113638942208442,0.0752321328761225,0.1545237122182879,False,0.113638942208442,
CCBE1,0.1134757089814117,0.0756547530377426,0.1553006712416029,False,0.1134757089814117,
ARMC10,0.1134345983909003,0.0757614936977807,0.1554286765844336,False,0.1134345983909003,
ARC,-0.1133491528498376,0.0759837375608207,0.1557933541791536,False,0.1133491528498376,
ADAMTS8,0.1133177153394466,0.0760656394304655,0.1558700229874139,False,0.1133177153394466,
NAP1L2,-0.1132955478641708,0.0761234337645679,0.1558972310196006,False,0.1132955478641708,
ETV6,-0.113270156028855,0.0761896782843645,0.1559417027187871,False,0.113270156028855,
CPLX3,0.1132528250936395,0.0762349196252107,0.1559431591866168,False,0.1132528250936395,
GPNMB,0.113208087098083,0.0763518060782616,0.1560910828289973,False,0.113208087098083,
TG,0.1131234476470303,0.076573339950227,0.156374361123061,False,0.1131234476470303,
MAT2B,-0.1131210293770002,0.0765796771347943,0.156374361123061,False,0.1131210293770002,
APLN,0.1130279259808421,0.076823982066485,0.1567818095552627,False,0.1130279259808421,
TSEN34,0.1129686783651052,0.0769797773196806,0.1570082586916258,False,0.1129686783651052,
PRMT7,-0.1128276126133506,0.0773517485785796,0.1576751010024364,False,0.1128276126133506,
PYGL,0.1127856959328293,0.0774625572274052,0.1577260520152948,False,0.1127856959328293,
ADPRHL1,-0.1127840837528093,0.0774668216637084,0.1577260520152948,False,0.1127840837528093,
GBE1,-0.1126345540559494,0.0778631752347103,0.1583941455502024,False,0.1126345540559494,
ERC2,0.1126252840208341,0.0778878009467919,0.1583941455502024,False,0.1126252840208341,
PRC1,-0.1126091622206336,0.0779306432846941,0.1583941455502024,False,0.1126091622206336,
PACSIN2,-0.1125458841548465,0.0780989838168312,0.1586442235072755,False,0.1125458841548465,
NKX6-3,-0.11249953397927,0.0782224771685779,0.1588029652431072,False,0.11249953397927,
CRHBP,0.1124547959837135,0.0783418248855221,0.1589439914039388,False,0.1124547959837135,
CCDC39,-0.112439480273523,0.078382716491891,0.1589439914039388,False,0.112439480273523,
FHOD3,0.1123947422779666,0.078502261907404,0.1590153646775028,False,0.1123947422779666,
HCN2,-0.1123923240079365,0.078508728020389,0.1590153646775028,False,0.1123923240079365,
CD74,0.1122778592265128,0.0788152837824783,0.1594426691753575,False,0.1122778592265128,
STAC2,-0.1122621404713173,0.0788574567069843,0.1594426691753575,False,0.1122621404713173,
BCL7C,0.1122492430311569,0.0788920737574605,0.1594426691753575,False,0.1122492430311569,
NUDCD3,-0.1122456156261118,0.0789018120162463,0.1594426691753575,False,0.1122456156261118,
AK5,0.1121234929895928,0.0792302342570188,0.1600140025190772,False,0.1121234929895928,
FABP5,0.112069081913916,0.0793769163647149,0.1602178450197301,False,0.112069081913916,
DRAIC,0.1119804120128132,0.0796164240095919,0.160549210796137,False,0.1119804120128132,
VWCE,0.111974366337738,0.0796327753149314,0.160549210796137,False,0.111974366337738,
RBBP4,-0.1119465562323921,0.0797080262673411,0.1606084625939176,False,0.1119465562323921,
NAA16,-0.1117925930404771,0.0801256729784065,0.1613571631802068,False,0.1117925930404771,
CLEC4G,0.1117716347002164,0.0801826618112764,0.1613791273925805,False,0.1117716347002164,
DNAH5,0.1117006987793341,0.0803757899879295,0.1616749089820386,False,0.1117006987793341,
FAM86C1,0.1115326290122436,0.0808348712509614,0.1625050052358593,False,0.1115326290122436,
GOPC,-0.1114794270715819,0.0809806320602615,0.1627046319420745,False,0.1114794270715819,
DSTN,0.111451616966236,0.0810569095684656,0.1627645053375955,False,0.111451616966236,
IPCEF1,-0.1112799197941004,0.0815291248416243,0.1636165881524974,False,0.1112799197941004,
CCDC177,-0.1112633949488949,0.0815746895814564,0.1636165881524974,False,0.1112633949488949,
DPF1,0.1112186569533384,0.081698150838152,0.1637704202834621,False,0.1112186569533384,
FAM117A,0.1111932651180226,0.0817682904369874,0.1638172500631178,False,0.1111932651180226,
SNRNP27,0.111142481447391,0.0819087152784661,0.1640047575215486,False,0.111142481447391,
DIRAS3,0.1111021769468897,0.0820203018812,0.1641343412502643,False,0.1111021769468897,
VSNL1,-0.1110683211664686,0.0821141292918047,0.1642282585836094,False,0.1110683211664686,
MIR124-2HG,-0.1110320471160174,0.0822147546376139,0.1643356568155958,False,0.1110320471160174,
HAUS7,0.1109953700205612,0.0823165990552367,0.1644453678787443,False,0.1109953700205612,
SIL1,0.1109691720952354,0.0823894072907823,0.1644969808051993,False,0.1109691720952354,
FAM49B,-0.110895011814313,0.0825957919790705,0.1648150789234786,False,0.110895011814313,
PKD1P6-NPIPP1,-0.1108623651689069,0.0826867780386576,0.1649026746534049,False,0.1108623651689069,
MKKS,-0.1108115814982752,0.0828284723681484,0.1650912408840385,False,0.1108115814982752,
STX12,0.1106036102756885,0.083410785948499,0.166157322179547,False,0.1106036102756885,
BRWD1,0.1105483931100017,0.0835659448235745,0.1663717673519942,False,0.1105483931100017,
ARNTL,-0.1105080886095004,0.0836793460729518,0.1665028806519757,False,0.1105080886095004,
TXN,0.1104895485392698,0.0837315522175334,0.1665121498386156,False,0.1104895485392698,
THSD4,-0.1103754868028511,0.0840533103918684,0.1669940589351159,False,0.1103754868028511,
BMP8B,0.1103698441727809,0.0840692535415789,0.1669940589351159,False,0.1103698441727809,
SLC9A3R2,-0.1102243449259712,0.0844811998380215,0.1676494129938828,False,0.1102243449259712,
CEMIP,-0.110219508385911,0.0844949211691042,0.1676494129938828,False,0.110219508385911,
TMEM233,0.1101916982805651,0.0845738536038249,0.1676543050147574,False,0.1101916982805651,
ISM1,-0.1101820252004448,0.0846013222571908,0.1676543050147574,False,0.1101820252004448,
SLC7A4,0.1101501846450488,0.0846917905787062,0.1676543050147574,False,0.1101501846450488,
LOC100507507,-0.1101393024299134,0.0847227279594264,0.1676543050147574,False,0.1101393024299134,
LPAR6,0.1101199562696728,0.0847777501804803,0.1676543050147574,False,0.1101199562696728,
DACT2,-0.1101175379996427,0.0847846299774801,0.1676543050147574,False,0.1101175379996427,
MROH8,-0.1100083128032842,0.0850958357002324,0.1681747272134391,False,0.1100083128032842,
ARHGAP39,-0.1099547078176174,0.0852489031355344,0.1683822102541689,False,0.1099547078176174,
ATP1A1,-0.1098370186761536,0.0855857370590892,0.1689522272722268,False,0.1098370186761536,
IGDCC3,-0.1098027598507275,0.0856839886745739,0.1690508892047086,False,0.1098027598507275,
DNALI1,0.109754797495131,0.0858216931146375,0.1692272349591557,False,0.109754797495131,
HIVEP2,-0.1097229569397349,0.0859132084680751,0.1693123556866624,False,0.1097229569397349,
RTBDN,0.1096741884941283,0.0860535294711904,0.1694935096783515,False,0.1096741884941283,
HEY2,0.1095790698729452,0.086327742853274,0.1699380300574287,False,0.1095790698729452,
SMCO2,-0.1095174039871783,0.0865058912387425,0.1701930511899305,False,0.1095174039871783,
DNAJC5G,-0.1094766964416719,0.0866236540504379,0.1703290491210744,False,0.1094766964416719,
SPTBN5,-0.1094504985163461,0.0866995100137186,0.170382538758722,False,0.1094504985163461,
MYPOP,-0.1092602612739799,0.0872519411191635,0.1713720122261978,False,0.1092602612739799,
THOC5,-0.109232048123629,0.0873341093156025,0.1714372482193049,False,0.109232048123629,
TUBA1B,0.1091453934475512,0.0875868711245295,0.1718370995395531,False,0.1091453934475512,
TRAIP,0.1089563653402,0.0881402797771808,0.172787264411055,False,0.1089563653402,
ASGR1,-0.1089462892150747,0.0881698576534995,0.172787264411055,False,0.1089462892150747,
SCG3,0.1089192851997388,0.0882491655838135,0.1728266559822434,False,0.1089192851997388,
TRIM24,0.108894296409428,0.0883226059216558,0.1728266559822434,False,0.108894296409428,
RNF157,-0.1088890568243629,0.0883380109103985,0.1728266559822434,False,0.1088890568243629,
MRPS33,0.1088346457486861,0.0884981130763773,0.1730432116099795,False,0.1088346457486861,
KCNA1,-0.1087810407630194,0.0886560705769703,0.1732553343529854,False,0.1087810407630194,
TTC39C,-0.1087600824227587,0.088717889766491,0.1732734099172381,False,0.1087600824227587,
FLRT3,-0.1087443636675632,0.0887642768108295,0.1732734099172381,False,0.1087443636675632,
LINC00473,-0.1085178523747458,0.0894348851035328,0.1744604241132589,False,0.1085178523747458,
CMTM7,0.1085053579795904,0.0894719936343269,0.1744604241132589,False,0.1085053579795904,
DPY19L2P2,-0.1084114484934224,0.0897513006694618,0.1748347325699473,False,0.1084114484934224,
CACNG4,0.108400163233282,0.0897849123673786,0.1748347325699473,False,0.108400163233282,
TSPYL1,-0.1083904901531617,0.0898137304092904,0.1748347325699473,False,0.1083904901531617,
ACSL6,-0.108278040596763,0.0901492834878019,0.1752554116081751,False,0.108278040596763,
NEUROD2,0.108277234506753,0.0901516925008632,0.1752554116081751,False,0.108277234506753,
FNDC3A,0.1082599035715375,0.0902034987363817,0.1752554116081751,False,0.1082599035715375,
GRAMD1B,-0.1082510365814272,0.0902300134578926,0.1752554116081751,False,0.1082510365814272,
ZDHHC23,0.1081946102807253,0.0903988895755648,0.175486092734827,False,0.1081946102807253,
CDK14,-0.1081587392752792,0.0905063778763987,0.175597415691495,False,0.1081587392752792,
TRPM2,-0.1081293169899132,0.0905946187001569,0.1756092316767107,False,0.1081293169899132,
PPP1R3F,-0.108123271314838,0.0906127588920091,0.1756092316767107,False,0.108123271314838,
CXCR4,0.1080753089592415,0.0907567740020601,0.1757665619829963,False,0.1080753089592415,
HTR7P1,0.108062814564086,0.0907943205674587,0.1757665619829963,False,0.108062814564086,
PTRH1,0.1079975212732739,0.0909907336733057,0.1760311234108554,False,0.1079975212732739,
TOR1AIP2,-0.1079741446629832,0.0910611369095882,0.1760311234108554,False,0.1079741446629832,
LOC101927318,0.107967292897898,0.0910817805883695,0.1760311234108554,False,0.107967292897898,
SDF2L1,0.1079487528276674,0.0911376587056368,0.1760419640304139,False,0.1079487528276674,
IRS1,-0.1078798321318101,0.0913456197571224,0.1763463949225153,False,0.1078798321318101,
RTN4,-0.1078552463865043,0.0914198963691749,0.1763925493580443,False,0.1078552463865043,
NFIB,0.1078177632010381,0.0915332306067094,0.1765139722382689,False,0.1078177632010381,
ABCC8,-0.1077097471396946,0.0918604559852541,0.176891520169439,False,0.1077097471396946,
CPNE7,0.107689191844439,0.0919228321534981,0.176891520169439,False,0.107689191844439,
ZNF226,0.1076787126743086,0.0919546447818375,0.176891520169439,False,0.1076787126743086,
MPEG1,0.1076702487292033,0.0919803460140361,0.176891520169439,False,0.1076702487292033,
NLN,-0.1076698456841983,0.0919815700252851,0.176891520169439,False,0.1076698456841983,
CTSA,-0.1076400203538273,0.0920721829529189,0.1769685975308025,False,0.1076400203538273,
NEIL1,-0.1076081797984313,0.0921689970125888,0.1770575027636237,False,0.1076081797984313,
CNMD,0.1075606204878398,0.0923137566840009,0.1772383639843044,False,0.1075606204878398,
DPY19L1P1,-0.107505806367158,0.0924808233864968,0.1774618320545271,False,0.107505806367158,
MARCH6,-0.1074691292717018,0.0925927453465328,0.1775387131207165,False,0.1074691292717018,
GFRA2,-0.1074594561915815,0.0926222812311676,0.1775387131207165,False,0.1074594561915815,
DCLK1,-0.1074272125911804,0.0927207884799628,0.1776303070332767,False,0.1074272125911804,
MRGPRF,-0.1073715923804886,0.0928909099328011,0.1778589210413721,False,0.1073715923804886,
CCDC85C,0.1073546644902781,0.0929427354229008,0.1778609068038243,False,0.1073546644902781,
ONECUT2,-0.107261158049115,0.0932294252865042,0.1783120957691631,False,0.107261158049115,
TBXA2R,0.1071346019175409,0.0936185678958984,0.1789586379756749,False,0.1071346019175409,
SBNO1,-0.1070366619813227,0.0939206075820623,0.1794380620580373,False,0.1070366619813227,
CPVL,0.1069536347102901,0.09417726549732,0.179830307400008,False,0.1069536347102901,
PER1,-0.1067114046622772,0.0949292533704666,0.1811674361326289,False,0.1067114046622772,
JOSD1,-0.1066082251409939,0.0952510161841385,0.1816027874368209,False,0.1066082251409939,
RAB15,0.1066050007809538,0.0952610852431296,0.1816027874368209,False,0.1066050007809538,
BID,-0.1065364831301015,0.0954752531119181,0.181841940924276,False,0.1065364831301015,
C16orf91,-0.1065316465900414,0.0954903853111775,0.181841940924276,False,0.1065316465900414,
LOC101060391,0.106489326864515,0.0956228734852295,0.1819215456962565,False,0.106489326864515,
THEMIS,-0.1064723989743045,0.09567590969331,0.1819215456962565,False,0.1064723989743045,
LRRC73,0.1064526497690588,0.0957378148488858,0.1819215456962565,False,0.1064526497690588,
SKAP1,0.1064155696285976,0.0958541310235288,0.1819215456962565,False,0.1064155696285976,
ARL4C,-0.1064107330885375,0.0958693109834361,0.1819215456962565,False,0.1064107330885375,
AGO1,-0.1064079117735024,0.095878166843197,0.1819215456962565,False,0.1064079117735024,
C6orf106,-0.1063917899733019,0.0959287842413415,0.1819215456962565,False,0.1063917899733019,
C9orf129,-0.1063857442982267,0.0959477712452843,0.1819215456962565,False,0.1063857442982267,
DIDO1,-0.1063543067878356,0.0960465518608971,0.1820102947060939,False,0.1063543067878356,
NPM3,0.1063140022873343,0.0961733119881972,0.1821519408235082,False,0.1063140022873343,
LINC00484,0.1062668460217478,0.0963217902016152,0.1822216954970281,False,0.1062668460217478,
HYI,0.1062632186167027,0.0963332191487369,0.1822216954970281,False,0.1062632186167027,
CEP72,0.1062527394465723,0.0963662421646191,0.1822216954970281,False,0.1062527394465723,
PURB,-0.1062285567462715,0.0964424834797246,0.1822674458424154,False,0.1062285567462715,
PCDH15,0.1061765639406249,0.0966065647131527,0.1824790666803996,False,0.1061765639406249,
CETN2,0.1060939397145972,0.0968677704454209,0.1828738178435925,False,0.1060939397145972,
WNT3,-0.1059722201230832,0.0972535933128303,0.1835032778995322,False,0.1059722201230832,
TLN2,0.1058835502219803,0.0975354242516591,0.1839359481579485,False,0.1058835502219803,
NKX3-1,-0.1058363939563938,0.097685571095292,0.1841199515477463,False,0.1058363939563938,
SGIP1,-0.1057977016359126,0.0978089055597345,0.1842532475902045,False,0.1057977016359126,
TRIB3,0.1056699363693234,0.0982170447617756,0.184922629438569,False,0.1056699363693234,
ZNF385D,-0.1055780421081804,0.0985114309752791,0.1853457609538859,False,0.1055780421081804,
SNCA,0.1055667568480401,0.0985476318949559,0.1853457609538859,False,0.1055667568480401,
ZBTB16,-0.105472041271862,0.0988518773137265,0.1857209301643849,False,0.105472041271862,
ZBED1,-0.105471638226857,0.0988531735655092,0.1857209301643849,False,0.105471638226857,
LINC01106,-0.1054079571160649,0.0990581507912468,0.1860062434696764,False,0.1054079571160649,
TSNARE1,-0.1052681004993254,0.099509505520715,0.1867536379065079,False,0.1052681004993254,
OPN3,-0.1052036132985233,0.0997181715033246,0.1868773344684917,False,0.1052036132985233,
SHROOM2,-0.1051878945433278,0.0997690863777591,0.1868773344684917,False,0.1051878945433278,
SAPCD2,0.1051862823633077,0.0997743095810941,0.1868773344684917,False,0.1051862823633077,
ACP1,0.1051770123281924,0.0998043472068119,0.1868773344684917,False,0.1051770123281924,
KCNB2,0.105165324023047,0.0998422309510416,0.1868773344684917,False,0.105165324023047,
GRAMD4,0.10510285204727,0.1000449063309357,0.1871566570357569,False,0.10510285204727,
JDP2,-0.105071817581884,0.1001457113732825,0.1871869042244772,False,0.105071817581884,
HPCAL1,0.1050649658167988,0.1001679778745489,0.1871869042244772,False,0.1050649658167988,
PALLD,0.104885610789568,0.1007522328499792,0.1881492460492314,False,0.104885610789568,
EIF4A2,-0.1048739224844226,0.100790401367321,0.1881492460492314,False,0.1048739224844226,
NUDT8,-0.1048449032440617,0.1008852140908274,0.1882259029014799,False,0.1048449032440617,
GLRX,-0.1048045987435603,0.1010170155775623,0.1883714529034202,False,0.1048045987435603,
CTNNAL1,-0.1047409176327683,0.1012255397643529,0.1886598404761915,False,0.1047409176327683,
ATP2B4,0.1047082709873622,0.101332573446233,0.1887249792050211,False,0.1047082709873622,
C1S,0.1046973887722269,0.1013682712406181,0.1887249792050211,False,0.1046973887722269,
C6orf118,0.104608718871124,0.101659513263724,0.1891390427875901,False,0.104608718871124,
MESP1,0.104577281360733,0.1017629306499936,0.1891390427875901,False,0.104577281360733,
NUAK1,-0.1045728478656778,0.1017775218481234,0.1891390427875901,False,0.1045728478656778,
KCNA3,-0.1045639808755675,0.101806709210339,0.1891390427875901,False,0.1045639808755675,
OIP5-AS1,-0.1044446795540837,0.1022000562024717,0.1897691393536882,False,0.1044446795540837,
PPM1L,-0.1041637571855896,0.1031310297853702,0.191396325547624,False,0.1041637571855896,
PDZD8,-0.104146829295379,0.1031873420007185,0.1913994023763328,False,0.104146829295379,
PARM1,-0.1040988669397824,0.1033470252281788,0.1915941145310124,False,0.1040988669397824,
FHOD1,0.1040436497740957,0.1035311039182304,0.1917530190106336,False,0.1040436497740957,
CTNNBIP1,0.1040367980090104,0.1035539638516608,0.1917530190106336,False,0.1040367980090104,
ELOVL7,-0.10402390056885,0.1035970051308163,0.1917530190106336,False,0.10402390056885,
ADCY2,0.103960622503063,0.1038083811826503,0.1920360592292634,False,0.103960622503063,
MYL12B,0.1039453067928725,0.1038595934266775,0.1920360592292634,False,0.1039453067928725,
ACHE,-0.1038320511464638,0.1042389140132796,0.1925416031170225,False,0.1038320511464638,
INHBA,-0.1038308420114487,0.1042429695916261,0.1925416031170225,False,0.1038308420114487,
PCSK1,-0.1036438291291227,0.1048717333183308,0.1935414556453218,False,0.1036438291291227,
CD63,0.1036369773640375,0.1048948266175958,0.1935414556453218,False,0.1036369773640375,
SRSF8,-0.1035732962532454,0.1051096504311238,0.1938357007950477,False,0.1035732962532454,
TMEM130,0.1035442770128845,0.1052076598619349,0.1939143288613138,False,0.1035442770128845,
SUGP2,-0.1034918811622327,0.1053848038870044,0.1941386550301365,False,0.1034918811622327,
FAM69C,0.1034644741018919,0.105477557489329,0.1942073639998056,False,0.1034644741018919,
FXYD6,0.1034032112611299,0.1056851218365505,0.1944831844053514,False,0.1034032112611299,
EPHX4,-0.1033874925059344,0.1057384303563075,0.1944831844053514,False,0.1033874925059344,
SLF1,-0.1033350966552827,0.1059162785324123,0.1947080353913428,False,0.1033350966552827,
TASP1,-0.1032665790044305,0.1061492048956156,0.1950338486592057,False,0.1032665790044305,
SMIM30,0.1032423963041297,0.1062315105123859,0.1950827214548377,False,0.1032423963041297,
ACTR10,0.1032045100736584,0.1063605570762621,0.1951943013808152,False,0.1032045100736584,
C2orf73,0.1031819395533777,0.1064374945696754,0.1951943013808152,False,0.1031819395533777,
CHRM1,-0.1031754908332975,0.1064594847622378,0.1951943013808152,False,0.1031754908332975,
FAM135B,-0.1029965388510717,0.1070711416026976,0.1962130496560163,False,0.1029965388510717,
IFI27L2,0.1028659522694474,0.1075192295827536,0.1969311412127632,False,0.1028659522694474,
COL21A1,0.1027055403574522,0.108071677235401,0.1978395262302009,False,0.1027055403574522,
ORC6,0.1026595932268808,0.1082303267291532,0.1979943410566671,False,0.1026595932268808,
SCAMP5,-0.1026483079667404,0.1082693212802734,0.1979943410566671,False,0.1026483079667404,
ZDHHC3,-0.1026035699711839,0.1084240155672867,0.1981737487038821,False,0.1026035699711839,
SLC40A1,0.1024911204147853,0.1088136093038642,0.1987820864799857,False,0.1024911204147853,
LMTK2,-0.1024645194444544,0.1089059320335969,0.1988470145889762,False,0.1024645194444544,
LFNG,0.1023395754929004,0.109340393178558,0.1995362464363262,False,0.1023395754929004,
RTP1,0.1022924192273138,0.1095047207872547,0.1997320480192532,False,0.1022924192273138,
ABTB1,-0.1021948823361007,0.1098452277546104,0.2001677373651345,False,0.1021948823361007,
FBXO2,0.1021912549310556,0.1098579072575067,0.2001677373651345,False,0.1021912549310556,
SPARC,0.102083238869712,0.1102360017034944,0.2007521986300767,False,0.102083238869712,
MTDH,-0.102051398314316,0.110347649670657,0.200812156158185,False,0.102051398314316,
SPEG,0.1020397100091707,0.1103886566353481,0.200812156158185,False,0.1020397100091707,
HMCES,-0.1020215729839451,0.1104523118151836,0.200812156158185,False,0.1020215729839451,
RNF152,-0.1019953750586192,0.1105443090509227,0.200812156158185,False,0.1019953750586192,
ZNF572,0.1019921506985791,0.1105556359431698,0.200812156158185,False,0.1019921506985791,
SETD7,-0.1019151691026216,0.1108263360976223,0.2011621843358634,False,0.1019151691026216,
PGRMC1,0.1019046899324913,0.1108632255191937,0.2011621843358634,False,0.1019046899324913,
FOXP1,-0.1018849407272456,0.1109327740802349,0.2011841402532276,False,0.1018849407272456,
GULP1,0.1018587428019198,0.111025085197113,0.2012473335198187,False,0.1018587428019198,
TMEM86B,-0.101833350966604,0.1111146134758978,0.2013054197581967,False,0.101833350966604,
STAT4,-0.101774909440877,0.1113208858122673,0.2015748408038056,False,0.101774909440877,
NRN1,-0.101712840510105,0.1115402900276025,0.2018677497037024,False,0.101712840510105,
SYN3,-0.1016539959393731,0.1117486096310363,0.2021403052313477,False,0.1016539959393731,
LRRFIP1,-0.1016362619591526,0.1118114506657396,0.2021495612965514,False,0.1016362619591526,
FAM20A,-0.1015471890130447,0.1121275031994826,0.202616365430644,False,0.1015471890130447,
LINC01011,-0.1014629526069969,0.1124270383232472,0.2030528562186756,False,0.1014629526069969,
KYAT1,-0.1012948828399065,0.1130265485924549,0.2040303985416378,False,0.1012948828399065,
C16orf45,-0.1012594148794653,0.1131533832954891,0.2040593961635565,False,0.1012594148794653,
TMEM196,0.1012578026994453,0.1131591511563754,0.2040593961635565,False,0.1012578026994453,
CNOT6L,-0.1012239469190242,0.1132803294258705,0.2041727810856401,False,0.1012239469190242,
TICAM1,-0.1011691327983424,0.1134767382060646,0.20442157263253,False,0.1011691327983424,
ECHDC3,0.1010075117513321,0.1140574073592238,0.2053050437545109,False,0.1010075117513321,
MASP1,0.1009849412310514,0.1141386829881576,0.2053050437545109,False,0.1009849412310514,
ZNF398,-0.1009837320960364,0.1141430383181133,0.2053050437545109,False,0.1009837320960364,
LOC441052,0.1009180357602193,0.1143798734273152,0.2056254192723091,False,0.1009180357602193,
ARHGDIG,0.1008886134748533,0.1144860652286665,0.2057107236689533,False,0.1008886134748533,
RSU1,0.1006854787923267,0.1152213304006935,0.2069256918272968,False,0.1006854787923267,
PLPPR5,0.10063429207669,0.1154071865111663,0.2071364520841209,False,0.10063429207669,
KNG1,-0.1006205885465196,0.1154569830006294,0.2071364520841209,False,0.1006205885465196,
OPN4,0.1005802840460183,0.1156035405829871,0.2072931895143988,False,0.1005802840460183,
BABAM2,0.1005569074357275,0.1156886105603001,0.207339567135195,False,0.1005569074357275,
LRCH2,0.1005367551854769,0.1157619859962925,0.2073649488281413,False,0.1005367551854769,
FAM167B,-0.1004952415499605,0.1159132539819562,0.2074631615755054,False,0.1004952415499605,
NCAM2,0.1004891958748853,0.1159352961745471,0.2074631615755054,False,0.1004891958748853,
SORCS1,-0.1004593705445144,0.1160440855798083,0.2075517812566338,False,0.1004593705445144,
ZNF697,-0.1003920620286772,0.1162898898001565,0.2078318265618781,False,0.1003920620286772,
TIMP3,0.1003840011285769,0.116319354671982,0.2078318265618781,False,0.1003840011285769,
OSBPL11,0.1003324113679353,0.1165080679160761,0.2080509646072978,False,0.1003324113679353,
NR2F2,0.1003025860375643,0.1166172767484533,0.2080509646072978,False,0.1003025860375643,
SSTR2,0.1003017799475542,0.1166202294472089,0.2080509646072978,False,0.1003017799475542,
SDR16C5,-0.1002820307423086,0.1166925887988682,0.2080740559947232,False,0.1002820307423086,
FAM49A,0.1002530115019477,0.1167989763200533,0.2081577684848991,False,0.1002530115019477,
PRKCB,-0.1001945699762208,0.1170134587006134,0.2083437906765122,False,0.1001945699762208,
PLXNC1,0.1001921517061907,0.1170223404513705,0.2083437906765122,False,0.1001921517061907,
RTKN2,-0.1001119457501931,0.1173172167008897,0.208762648824449,False,0.1001119457501931,
IMPACT,0.0999491155681678,0.1179176426556147,0.2096281564655378,False,0.0999491155681678,
HRH2,-0.0999342029029823,0.1179727517130916,0.2096281564655378,False,0.0999342029029823,
LINC01094,0.0999313815879472,0.1179831800095874,0.2096281564655378,False,0.0999313815879472,
ATP1A4,-0.0998975258075261,0.1181083756354542,0.2097441843181342,False,0.0998975258075261,
B3GALNT1,0.0998185289865436,0.1184009015219555,0.2101570994069378,False,0.0998185289865436,
FOSL2,-0.0997653270458819,0.1185982267468627,0.2104007041882032,False,0.0997653270458819,
MIOS,-0.0996923758999745,0.1188692179885828,0.2107746842511478,False,0.0996923758999745,
ZNF500,-0.0996726266947288,0.118942663170263,0.2107895024543289,False,0.0996726266947288,
DPY19L2P1,-0.0996561018495233,0.1190041444626651,0.2107895024543289,False,0.0996561018495233,
WDR44,0.0996415922293428,0.1190581484450778,0.2107895024543289,False,0.0996415922293428,
CXorf38,0.0996101547189518,0.1191752225594272,0.2108901613962174,False,0.0996101547189518,
ITGB7,0.099584359838631,0.1192713503230358,0.2109507885687586,False,0.099584359838631,
GNG13,-0.0995686410834355,0.119329957782613,0.2109507885687586,False,0.0995686410834355,
DNAH12,0.0994787620473175,0.1196655030722171,0.2114372309580749,False,0.0994787620473175,
BASP1-AS1,-0.0994114535314804,0.1199172665347465,0.21177522309868,False,0.0994114535314804,
ATP6V1C1,0.0993610729058537,0.1201059818766204,0.2120015869616556,False,0.0993610729058537,
PASK,-0.0992333076392646,0.120585600235911,0.2127409430862269,False,0.0992333076392646,
RAPH1,0.0991748661135377,0.12080548001851,0.2130215463367685,False,0.0991748661135377,
