prediction,true
-0.01597137,0.703
0.36513873,0.405
-0.34822765,-0.453
0.23550132,1.356
-0.28017272,1.064
0.44009516,0.511
0.31143691,0.787
0.03208491,0.08
0.28052366,0.112
-0.34157892,-0.041
-0.41136916,1.017
-0.05703503,-1.148
-0.50785338,-0.773
0.41828584,0.036
-0.10094319,-0.452
-0.01273876,-0.322
-0.48552619,-1.253
-0.04933207,-0.745
0.15603213,-0.133
-0.26588721,0.608
-0.33189928,0.398
0.39380623,0.407
0.1424402,0.937
-0.00793845,0.387
0.23292426,0.365
0.00101259,1.216
0.08753083,-0.351
0.11749283,-0.21
0.11635918,-0.099
-0.39685233,-0.668
0.13174419,1.338
-0.7039723,0.811
-0.33531687,0.173
-0.39801854,-1.253
-0.07013105,0.92
-0.40531562,0.424
0.11009972,-1.253
-0.34705558,-0.077
0.23496196,1.205
0.00075466,0.387
0.05666108,-0.078
0.15249543,-0.271
-0.22115064,-1.253
0.5680344,-0.759
-0.21285016,-1.09
0.1059064,-0.062
0.15515413,-0.914
-0.37794309,-0.218
-0.30297081,0.648
0.58526974,-1.253
-0.08019309,-0.979
-0.21522076,-0.244
0.56528774,-1.253
-0.085495,0.052
-0.02806733,2.103
-0.09499918,1.96
0.32911633,0.002
-0.32209095,-0.039
0.22144831,1.369
0.30306372,0.86
-0.12527669,-1.253
-0.20732437,-0.775
0.72701575,-0.546
-0.09849948,0.257
-0.66589623,2.096
-0.00231629,-0.617
-0.16686801,0.167
0.2443699,-1.253
-0.11198614,-1.253
-0.28277411,0.202
0.01131043,0.286
-0.20213207,-0.106
0.04984419,-1.253
0.25000723,0.433
0.11001081,-1.253
0.27974291,-0.96
0.29627571,1.489
-0.08202378,-0.167
0.58050263,-1.253
-0.10941824,-0.45
-0.15993943,-1.186
0.49006714,-0.687
-0.09524302,0.127
0.09852033,1.136
-0.13193698,-0.14
0.28014892,-0.803
0.19126508,0.023
0.04296546,1.568
-0.21281339,-0.609
-0.43382096,0.534
0.1501163,0.932
-0.03718706,-0.056
0.06902158,1.141
-0.50514898,0.872
-0.3794547,-0.939
-0.36880301,-1.253
-0.02065225,0.031
0.34623495,-1.186
0.03566084,0.554
-0.43830474,-0.32
-0.30891518,0.272
0.24591965,0.241
-0.03069345,-1.253
-0.15828382,-1.143
0.18719404,-0.571
-0.20714894,0.875
-0.10062644,0.66
-0.25875421,0.003
-0.28026145,0.609
-0.09654484,-0.443
-0.36070612,-0.078
0.20253129,0.646
-0.10658537,1.081
0.12753811,-0.479
0.11987212,-0.722
0.28638916,-0.854
-0.0314159,-1.253
-0.33700703,-0.627
-0.58178437,0.024
-0.18505953,-0.266
0.25361302,-0.097
0.042739,-0.677
-0.0100882,-1.186
-0.71693417,-1.253
-0.39684788,-0.874
0.68155267,0.526
0.48552558,0.551
-0.23527952,1.072
-0.31200566,-0.874
0.01709744,0.693
-0.03760009,-0.385
0.24083791,0.91
0.45484709,-0.848
-0.17104771,-0.858
-0.20781777,-0.258
0.47159914,0.465
0.33381515,0.596
0.53005197,1.097
-0.17933566,0.136
0.25215706,-1.253
0.19981979,0.633
-0.46845903,-0.119
0.05058221,-0.52
0.52114076,-0.352
-0.6432959,0.271
-0.13955647,0.849
-0.04544612,-0.965
0.08177887,-1.105
0.0949875,0.658
-0.22765685,-0.265
0.00836817,-1.253
0.11386634,-1.253
