prediction,true
0.01651495,0.465
-0.66131799,0.26
-0.32619699,-1.105
0.20247645,0.116
0.11621015,-0.979
0.06761731,-1.148
-0.09060714,-1.253
0.10655884,-0.893
0.17150024,-1.253
-0.14895943,0.58
-0.09122196,-0.767
-0.40972697,0.216
-0.50440047,0.165
-0.78661909,-1.036
0.2744354,-1.253
0.63489265,0.627
-0.08173477,0.89
-0.48917935,-0.573
0.01094313,-0.506
0.41749801,-0.704
-0.3881875,0.887
-0.5304329,0.252
-0.14622344,0.216
0.0493894,0.117
-0.25857162,0.45
0.17775566,1.157
0.06506949,-0.236
-0.16196581,1.332
-0.00946083,0.64
-0.15839032,-0.049
0.70813086,-0.981
-0.19223286,-1.253
-0.43635803,-1.143
0.4190548,-0.033
-0.38042376,-1.253
-0.35137879,-0.799
-0.37028943,0.139
0.39266726,-0.113
-0.27563206,-0.267
0.15070408,-0.696
-0.23082268,-1.253
0.13247476,0.327
-0.49941742,0.317
-0.03798875,-1.253
0.14002149,0.795
-0.15260022,0.819
0.0983917,0.854
0.19416805,-1.105
-0.34788881,-0.981
0.19477888,-0.776
-0.00915186,-0.497
-0.14663048,-0.916
0.51379958,-1.253
-0.06473033,-0.903
-0.3589174,-1.034
-0.04917232,-0.018
0.16901095,-0.149
-0.10131278,-1.253
0.21017772,-0.267
0.18367461,-0.172
0.39695276,0.189
-0.04504504,-0.536
-0.15287163,0.138
0.12778812,-0.704
-0.26656442,0.438
-0.05213399,0.482
0.65467172,0.162
-0.49171408,1.611
0.89600192,-1.253
-0.17928989,0.768
0.4043783,-0.965
-0.28390932,-0.403
-0.33587364,0.639
0.27452886,-0.031
-0.14900443,0.568
-0.14668242,-1.143
-0.16015041,-0.45
0.81124701,-0.174
0.5704218,1.928
0.04093518,-0.353
-0.18781424,0.658
-0.2303673,0.44
-0.16840959,-0.327
-0.09190442,-0.304
-0.05011022,1.081
0.05869578,-0.943
0.36491838,-0.965
0.376396,1.293
-0.53328824,-0.556
-0.09460187,-0.487
0.09531836,0.113
-0.11734089,1.031
-0.37377871,0.167
0.38907529,-0.218
-0.01901751,-0.155
-0.29361588,-1.253
-0.04244593,0.088
-0.32197604,0.474
0.04943218,1.79
-0.24818934,-0.218
0.18047493,-0.087
-0.2480842,0.099
0.15473675,0.293
-0.15565401,-0.062
0.10565793,-0.029
-0.28024754,2.709
0.15187616,-0.304
-0.15857226,-0.468
-0.03804463,0.118
-0.03840663,0.224
0.33918122,1.845
-0.16826385,-0.893
-0.25959322,0.494
-0.19120267,1.059
0.15695482,0.425
0.14755913,-1.253
0.40291499,0.351
0.39277117,1.922
0.00961638,-0.876
-0.10088906,1.32
-0.13327777,0.143
-0.17432047,-1.253
-0.09345721,0.05
-0.03488422,0.795
-0.02501691,0.394
-0.2966663,-1.253
-0.01438474,-0.493
0.29153675,0.696
-0.28277061,-1.253
0.39651911,-0.015
0.30579385,-0.654
-0.18512348,-1.253
-0.12938559,-1.253
-0.11066604,-0.724
0.52838673,0.625
0.42633835,-0.618
-0.13082317,-0.907
0.04384277,1.234
-0.02099976,0.984
-0.15676687,0.236
0.65539453,0.603
-0.06286098,-0.51
0.72614069,0.52
-0.20209229,-0.252
0.13929477,-0.305
0.64549747,0.517
0.48667077,2.657
0.23261177,-0.244
-0.07495079,-0.847
-0.55478392,-0.555
0.08698909,-0.219
0.78432715,1.521
-0.05960404,-0.895
-0.25284795,-0.893
-0.26104061,-0.185
-0.30947898,-0.107
0.25367173,-0.96
0.08425183,0.122
0.65359612,-0.447
0.40150424,-0.49
0.26077996,-1.05
-0.13582605,0.063
-0.1284162,0.814
0.10281418,-0.503
0.17557944,-1.253
-0.15491759,-1.253
0.44440291,2.7
-0.2659372,-0.981
0.13821591,0.862
0.17200613,-0.001
-0.64261464,-0.387
-0.1966919,0.365
-0.09812516,0.536
-0.58900088,-1.253
0.09663586,-0.991
0.02762633,0.583
-0.01066832,-0.347
-0.30802765,-0.218
-0.52167977,-0.607
-0.42544837,0.301
-0.04586828,-1.253
-0.32681226,-0.153
-0.94817069,0.199
-0.06540903,0.449
0.57760626,0.031
0.10643607,-1.013
-0.31590928,-1.253
0.04739493,-0.141
-0.54083967,-0.764
-0.06436455,-0.801
-0.51327506,-0.078
-0.5333891,-0.819
-0.76408194,-1.186
-0.14297239,0.014
0.07981389,0.245
-0.19908704,1.387
-0.48106658,0.832
0.38509019,-0.424
0.1971325,-0.291
0.58437998,-0.424
0.12806387,2.231
-0.03805752,-0.549
-0.0721675,0.784
-0.14781672,0.799
-0.45052559,0.651
-0.14795253,0.237
-0.45039677,-0.866
0.10744983,0.497
0.3553736,0.29
0.27935078,-0.243
0.23692511,-0.198
0.04047411,-1.148
0.34693317,0.583
-0.16989403,-0.071
0.16018159,-0.39
-0.36423727,-1.053
