prediction,true
0.22272177,-0.605
-0.32381387,-0.258
0.23511353,1.919
0.02449606,0.426
0.6151627,0.652
-0.20456179,-0.158
-0.06279219,0.227
-0.0397406,3.288
-0.4367434,0.233
-0.55302463,-0.255
0.1028795,-0.366
0.02891485,2.252
0.07765854,-1.036
-0.26254181,-1.253
0.24087786,0.112
-0.12787953,-0.309
-0.17575592,0.067
-0.25704895,-0.939
0.44777002,1.046
0.00381108,-0.222
0.21846948,-1.253
-0.0733184,1.582
0.03827658,1.322
-0.27941565,0.297
-0.11059694,-0.981
0.16669947,0.737
-0.39657778,0.629
-0.30374813,1.32
-0.32966541,-0.758
-0.16896617,1.087
0.28424988,-0.569
0.03513198,-0.345
0.07759073,-0.578
-0.11712141,-1.253
0.25344294,0.319
0.37394157,-0.979
0.36202806,0.269
0.3697765,0.943
0.28647118,0.679
-0.21748238,-0.511
0.57784333,0.515
-0.14458775,-0.357
-0.01395849,-0.965
0.05914949,-0.096
0.18900266,-0.057
0.00889691,-0.26
-0.30180354,-0.296
-0.37430621,0.145
-0.03788379,0.428
0.02648819,-0.809
0.03254244,-0.768
0.01352098,-0.559
-0.16685818,-0.213
0.02193482,-0.655
0.30212152,-0.739
-0.16562572,0.468
0.07295844,-0.963
-0.20505092,0.598
-0.25784071,0.601
0.20133026,-0.653
-0.48176983,0.334
0.35222352,0.678
-0.38481554,2.283
-0.43677003,-0.124
0.17050547,-1.253
0.08355197,0.405
-0.0623477,-1.253
0.27820402,-0.902
-0.19445103,0.777
0.24707777,1.824
0.59406993,1.521
0.52311952,0.117
0.12484355,0.342
-0.1362968,-0.006
-0.09090531,0.21
-0.43309687,-0.36
0.03193489,1.486
-0.07918599,-1.253
0.11685566,0.359
0.26243717,-0.233
0.3154143,-0.092
0.08359161,1.151
1.00169897,-0.491
-0.18585495,-0.75
-0.52140138,-0.267
0.06685762,-0.315
0.18156369,-0.581
0.29563165,-0.89
0.73854739,0.38
0.00381647,-0.388
0.21208363,-1.253
-0.1465106,-0.255
0.22299858,0.002
-0.14056962,-0.555
-0.36977662,0.983
-0.32504708,-0.044
-0.03278314,-0.699
-0.14083309,-0.175
-0.13423634,-0.109
0.17909581,-1.186
0.66411841,0.073
-0.10512145,0.86
-0.26397345,-0.368
-0.17609241,-0.432
0.02380391,0.767
-0.30117871,0.321
-0.12240112,1.291
0.10678688,0.474
0.22895046,0.303
0.45467579,0.935
0.03885,-0.416
-0.34499503,-0.475
-0.33560549,-0.749
-0.2209674,-0.164
-0.24667609,0.631
-0.42240072,-0.91
0.23544642,0.493
0.16781935,1.161
-0.05738547,-0.534
-0.27468171,-0.412
-0.65801326,-0.371
0.07822597,-1.253
-0.08529037,-0.687
-0.15693936,-0.588
0.16223286,0.789
-0.06743223,-0.483
-0.07113199,-0.019
0.09641335,1.395
0.07130723,-1.253
-0.36308702,-1.253
-0.67130506,-0.609
-0.07526829,-0.59
0.07679911,-0.814
-0.026504,-0.943
0.22849685,0
-0.78993968,-1.186
-0.00087278,0.196
-0.20719565,1.332
-0.07441176,-0.156
-0.15496597,-0.236
-0.16846201,0.267
0.04169615,-0.545
-0.14681264,-0.041
-0.11773508,-0.283
0.21074773,0.368
-0.0203863,0.13
-0.08921945,-0.696
0.60835166,0.627
-0.1531661,-0.94
-0.01418672,-0.91
0.01365319,-0.804
-0.28870081,0.227
-0.12661613,0.795
-0.06843636,-0.128
-0.66554195,-0.135
0.26312066,0.93
0.01600853,-0.848
-0.52578503,0
0.50406921,-1.086
-0.00626339,0.38
0.22618337,0.183
-0.22803636,-1.253
0.34872177,-0.192
-0.19959443,-0.96
0.06691794,0.914
0.01007053,0.504
-0.40337372,0.359
-0.34048044,0.076
-0.03209749,0.796
0.16473348,-0.28
0.08795834,1.141
-0.26779828,-0.395
-0.24972147,-0.439
0.20737844,1.276
0.34942441,1.136
0.59681506,-0.075
0.19960649,0.625
0.10529949,0.519
0.00138927,-0.286
0.48096441,0.09
0.03738578,0.493
0.10554772,-0.556
-0.52363036,-0.274
0.1498031,0.541
-0.34745641,-0.267
0.21469599,0.208
0.45005837,0.664
-0.40857545,0.534
0.38604604,1.746
0.24713612,1.143
-0.21908253,-1.253
-0.50702522,-0.571
-0.43705042,-0.759
0.28331547,0.249
-0.51584166,0.181
-0.43321351,-0.286
0.1549656,-0.054
0.1720195,-1.253
0.07203255,0.006
0.35448619,-0.188
0.76094577,2.198
-0.14156009,-0.486
-0.23589266,-0.642
-0.26716466,-0.893
0.26122437,0.302
0.11890766,-1.253
0.27534705,1.728
-1.20015846,-1.253
-0.00920814,-0.716
-0.164641,-0.549
0.30528484,0.082
0.0254981,-0.209
-0.00855866,0.62
-0.58581735,-0.981
-0.17241237,-0.192
0.51429084,0.616
0.18343855,2.693
0.32454116,-1.036
-0.09437277,0.511
0.04761196,0.747
0.38543458,1.624
-0.1351682,-1.253
-0.05978198,-0.777
-0.37440414,-1.253
0.40765011,-1.143
-0.33076967,-0.068
0.71662759,1.567
0.11808014,0.855
-0.13194897,-0.399
-0.13740511,-0.028
0.27581697,1.073
-0.42047332,-0.556
0.08361603,-0.88
0.07233635,-0.875
0.04421139,0.219
0.3661263,-0.424
-0.46758634,-0.449
0.35786984,2.129
-0.45226863,-0.543
-0.07044319,-0.754
-0.28128679,-0.211
-0.12948044,-1.052
-0.32846544,-0.433
-0.28489814,-1.083
0.31036898,-1.253
-0.13541788,-1.186
-0.06027054,0.482
-0.27325378,-0.606
0.16365633,0.253
-0.77703553,-0.303
-0.34201985,-0.422
0.07533787,-0.399
-0.41584338,-0.509
-0.14097613,0.421
0.03445874,-0.53
0.23686733,0.306
0.00721576,-1.253
-0.01748158,-0.739
-0.49354431,0.093
-0.21443834,-0.261
0.35209256,0.7
0.27304523,-1.253
0.03918205,0.467
-0.519517,-0.236
-0.04156221,-0.951
-0.12088738,-0.53
0.08461387,0.917
0.07862163,-0.806
-0.63240389,0.889
-0.45615899,-1.253
-0.38373246,0.068
-0.18059138,-0.875
0.10185084,1.924
0.2043465,1.729
-0.10903528,-0.91
-0.0741893,0.188
0.35578415,0.057
0.01825553,1.839
-0.7341997,-0.193
0.46061488,-0.607
-0.11044472,0.815
0.4158103,-1.253
-0.39266996,-0.404
-0.30773509,0.65
0.11349122,0.447
0.1246759,-0.064
0.29801853,0.592
-0.42067414,-1.253
-0.37735946,0.363
-0.22631613,0.682
-0.68118183,-0.645
0.15416895,-0.096
-0.24532115,-0.42
-0.2944352,0.241
0.63957868,0.885
-0.15921278,-0.081
0.05403241,-0.908
-0.12797823,0.525
0.63307762,0.619
-0.23129475,-0.347
0.20714716,-0.844
0.10405839,0.38
-0.18379306,0.327
-0.25787551,-0.609
-0.11372419,0.887
-0.07860923,-1.253
-0.44098358,-0.509
0.32665887,-0.401
-0.12217242,-0.326
-0.24105987,-0.137
-0.49249145,-0.049
-0.47745811,-0.59
0.20616421,0.474
-0.40397281,-0.247
0.22589459,-1.253
-0.20609989,0.657
0.37490015,0.583
0.58391973,0.315
0.12976035,-0.762
-0.21351099,-1.143
0.54802093,1.425
0.68045383,0.931
-0.34427641,0.552
0.08487872,-1.148
0.06869049,0.525
-0.13752185,-0.41
0.08493109,-0.182
-0.27857476,-1.137
0.08174728,1.226
-0.10714331,0.387
-0.30413309,-0.177
-0.28930283,-0.959
-0.01594722,1.495
-0.27365595,-0.175
-0.10467075,-0.225
0.14822624,-1.013
0.40294337,0.516
-0.3346448,-0.23
0.0376858,0.471
-0.18829063,-1.253
-0.00305314,0.989
0.04772164,1.848
0.13895208,0.287
-0.37096696,-0.284
-0.33625537,0.031
-0.3179666,-1.253
0.44840015,-0.333
-0.41840375,-0.754
-0.09839787,-0.45
0.05568108,-0.77
0.81312463,0.069
-0.8366294,-0.27
0.05357946,-1.253
-0.20507009,-0.106
-0.57916704,1.012
-0.25857685,1.855
0.4105545,0.989
0.6230138,0.405
0.06613158,-0.26
-0.12926439,0.187
-0.11191407,2.283
-0.08336274,0.54
0.22354201,0.907
-0.24637685,-0.627
0.11734065,1.496
0.2050204,-0.531
-0.34468602,1.093
-0.85239283,-0.674
-0.34348607,-1.053
0.07854224,0.608
0.16673653,-0.27
-0.02570153,0.459
0.23193266,0.48
-0.53939649,1.672
-0.36128919,0.546
-0.10506428,-0.759
-0.10979107,-0.218
0.60484452,2.615
-0.31120809,0.766
0.25571517,-0.023
0.04370125,-1.253
0.28047317,-1.148
-0.26313621,0.564
0.15651638,-0.38
0.01600387,-0.19
-0.31609187,-0.435
0.38636901,0.527
-0.09159539,-1.253
-0.02535863,0.071
-0.14463954,0.308
0.06286042,1.79
0.22899728,0.329
0.36111937,-0.11
0.20335186,0.844
0.14906937,0.598
-0.11040698,0.552
-0.22254542,-0.873
0.11224296,-0.136
-0.39952647,-0.927
-0.25596197,0.029
0.2436673,-0.125
0.21541749,-0.175
-0.32292489,-0.312
0.1924862,0.01
-0.07395533,0.485
0.26151143,0.693
-0.22590702,-0.566
-0.17018202,-0.119
-0.07883828,-0.693
-0.30643081,-0.018
-0.26962552,0.365
0.39191906,0.596
-0.66993088,0.078
0.30138531,-1.253
-0.01728712,-1.253
-0.26849615,1.554
-0.22423933,-1.253
0.34216528,1.799
0.02806079,1.048
0.48049972,-0.292
0.40284045,0.727
-0.02502211,-0.721
-0.27233189,0.77
0.50541754,1.426
0.24296968,1.751
