prediction,true
-0.45937993,-1.253
0.14779458,0.463
-0.17867488,-0.236
0.01583094,0.864
-0.33564371,-0.337
-0.01360763,-0.641
-0.33764848,0.202
0.05260558,-0.058
-0.64066346,0.298
-0.13025111,0.485
-0.3594709,0.638
-0.02347296,-0.248
0.2096813,1.374
-0.02464072,0.931
0.54511394,-1.105
-0.19074173,-1.253
0.05770008,-0.083
-0.67190895,0.546
0.23350713,0.027
0.81434682,1.026
-0.53636369,-0.046
-0.01004622,0.657
0.11835226,-1.253
0.1055841,-0.963
0.20171791,0.157
0.54890006,-0.448
0.06252899,1.133
-0.40099607,-0.387
0.05307088,-0.323
-0.15131655,-0.534
-0.13578066,0.036
-0.30697681,1.373
0.00231541,-1.143
0.17308588,0.574
-0.25220528,-0.187
-0.34581416,-0.684
-0.01283233,-0.041
-0.05867718,-0.406
0.49154982,-1.253
0.28671137,1.635
-0.28504491,0.241
-0.27386498,0.052
0.10582,-0.226
-0.1484522,-1.253
-0.06699586,0.244
0.33362523,-0.214
-0.05704647,0.292
-0.25597014,-1.148
-0.12029111,-0.287
-0.26298436,0.934
0.21950637,1.465
-0.28349351,-0.039
-0.45225111,-0.875
0.12846326,-0.762
0.39123917,-0.759
0.87497105,1.48
0.27585744,1.111
-0.41218078,-1.003
0.04355219,-0.277
-0.09311413,-0.105
-0.0708934,0.137
0.14226888,1.18
0.14621945,0.405
-0.12286247,0.964
-0.85718257,-0.547
-0.56922331,0.635
-0.5173056,-1.053
-0.01729939,0.693
0.0079521,0.566
0.37101585,-1.253
0.07843868,-0.963
-0.38803625,0.233
-0.64221949,-1.099
-0.5051531,-0.872
-0.57513999,-0.255
-0.15382599,-0.171
-0.32467228,1.028
-0.4149508,-0.874
0.45165239,0.989
0.2663974,-0.898
0.13720778,-0.316
-0.52521754,-0.516
0.08445432,-0.395
0.4425618,-1.253
0.09622873,-1.253
-0.13463598,-0.414
0.64047555,-0.219
0.18452647,0.131
-0.37612745,-0.256
0.2743129,0.14
0.3619221,1.642
-0.50757846,0.53
0.19837616,-0.517
0.2598306,0.289
0.27895705,0.002
0.15251754,0.046
-0.18773213,-0.637
0.22942628,0.979
-0.04660185,-0.685
0.09185881,1.015
-0.04374962,0.175
0.3005585,-0.569
0.29742324,-1.253
0.11721344,1.369
-0.21356038,0.018
-0.13294491,-1.253
0.32137158,0.394
0.03308104,-0.212
0.19043059,0.836
-0.46824236,-1.253
-0.48985571,1.428
-0.31167009,0.209
-0.62991428,0.169
-0.1899886,-0.18
0.63847624,-0.344
-0.50143111,0.255
-0.75198796,-1.253
0.02541334,-1.253
-0.44362375,1.277
0.0304559,-1.253
-0.65669272,-1.143
0.00994225,0.375
0.35612452,-0.504
0.10221741,-1.253
-0.26726569,-1.253
-0.00457718,0.531
0.11304912,-0.493
0.12478378,1.067
0.14197213,-0.391
0.02686489,0
-0.03004257,1.579
-0.16117311,0.947
-0.02400723,0.707
-0.16637998,0.757
0.52520609,-1.253
0.0401351,-0.496
-0.10739694,-0.874
0.50939629,-0.2
-0.3596574,-0.571
0.09716747,0.607
-0.18163081,-0.623
-0.28107928,-0.84
-0.09342986,-0.296
-0.04849947,1.175
0.19387419,0.331
0.19868717,0.433
-0.08747888,-1.053
-0.32177362,-1.253
0.34620437,1.606
0.13174775,-0.876
-0.37273708,-0.12
-0.0673202,-0.657
-0.24060109,0.184
0.10654892,-0.803
0.24318102,1.303
-0.32013784,0.172
0.05949764,-1.253
-0.30292785,0.594
-0.44239061,0.181
-0.28648688,-0.718
-0.16417398,0.297
0.10531477,-0.462
0.1250749,0.435
0.29824573,0.602
0.44785604,1.031
0.22011566,0.995
-0.1739281,-0.089
0.01163731,-0.965
-0.90515684,0.445
0.23454068,-0.89
0.21621169,-1.148
-0.14698203,-1.253
0.39829434,0.404
0.35939757,0.557
0.38176639,-1.253
-0.10296914,-0.2
-0.17292557,0.435
0.26397384,0.822
-0.02983823,0.423
-0.34994464,-0.714
-0.21220943,-0.573
-0.23925598,-1.253
0.24581149,0.177
0.22995231,0.031
0.2480429,-0.951
-0.34002683,-0.17
-0.23511587,-0.046
0.11161893,1.73
-0.28969032,0.249
0.51541528,-0.147
0.08559983,1.85
-0.50007503,-0.726
0.1831172,0.548
0.3784725,0.462
0.49266156,0.431
-0.0989848,-0.543
0.22024415,1.343
0.24279948,-0.084
-0.11611546,-0.427
-0.05072333,0.601
0.26537773,0.783
-0.26299382,-1.086
0.09643025,0.043
0.11913951,-1.253
0.17543072,-0.59
0.04163445,-0.212
-0.25085141,-0.71
-0.12956127,0.201
0.28995544,-0.157
0.07176945,0.878
-0.06576771,-0.123
0.01676874,-0.862
0.23100425,0.346
-0.56860545,1.708
-0.22188174,1.827
-0.58637901,-0.131
0.27051338,-0.455
0.0656072,-0.672
0.0505624,-1.253
-0.58950487,0.323
0.06119041,-1.143
0.0099302,-0.677
0.10312045,0.035
0.04339343,-1.086
0.03285048,0.777
0.16993619,1.195
0.23968413,-0.458
0.01802167,-0.991
-0.30675356,0.211
-0.77019044,-0.602
0.65511838,2.199
-0.29990499,0.401
0.37375101,0.611
-0.01436945,-0.742
0.23999009,-0.842
0.17416074,0.717
-0.63551638,-0.753
-0.40544784,-1.253
0.04015243,-0.324
0.10052827,-0.619
0.15392646,2.347
-0.26291749,0.397
0.27449699,0.514
-0.14473582,0.175
0.15256792,0.633
0.58622523,0.078
0.63017037,-0.014
-0.50705708,-1.253
-0.15749976,-0.91
-0.65042319,-0.014
0.00104471,0.303
0.4941948,-0.235
-0.02547119,-0.138
-0.19339424,-1.253
-0.55023391,0.304
-0.11405693,-0.138
-0.06479591,0.96
-0.30996757,0.117
-0.19089744,-0.533
0.12978768,0.99
-0.06912662,-0.233
0.02634187,0.727
-0.22394215,-0.407
0.2639063,0.195
-0.26007809,1.628
-0.03939609,0.648
-0.17204239,-0.095
0.26458188,-0.936
-0.15366089,-0.178
-0.37774892,0.286
-0.35706095,0.631
-0.05169881,1.885
0.66713952,0.779
0.25233044,-0.633
-0.46468907,-1.253
-0.28628859,0.467
-0.89823265,0.189
0.32291453,0.859
-0.59388993,0.556
-0.41654608,0.85
0.70424082,0.016
0.33100829,0.228
-0.15431549,-0.049
-0.10647841,0.288
0.28844212,1.809
-0.08176365,0.35
-0.20713207,-0.402
-0.24123593,-0.209
-0.00541198,-0.583
-0.26019848,-0.65
0.08769602,0.347
-0.13409129,0.302
0.28248568,0.027
0.27694831,0.405
0.02728778,0.052
0.61125446,0.501
-0.41148443,0.025
-0.9335051,-0.739
0.33066578,-1.253
-0.29184888,-0.756
-0.15136058,-0.196
-0.07339289,0.931
0.16478413,0.043
-0.02664922,0.185
-0.00515257,0.301
-0.26150063,-1.148
0.03877738,-0.799
0.08852855,0.566
0.03367814,-0.033
-0.24469396,-0.86
-0.31012242,-1.253
-0.41696902,-0.162
0.17804578,-0.436
-0.10832614,-0.724
-0.17027733,0.02
0.07557441,1.229
0.66675079,0.477
-0.11003165,0.658
0.47350811,0.928
0.55549067,-0.48
0.15946595,0.014
-0.44030301,0.41
-0.12483889,-1.253
-0.0755557,-0.313
0.0081154,0.315
0.03864783,-0.197
0.14275045,-0.759
0.09687888,-0.641
-0.4554385,-0.386
0.08539655,-1.253
-0.38318377,0.147
-0.3389647,0.269
0.40514301,2.003
0.06124417,0.225
0.12720679,-0.182
-0.05654267,-0.27
0.06184852,1.877
-0.39605655,-0.158
0.2017614,0.38
-0.44891476,0.595
0.50556476,-0.908
-0.11868646,0.914
-0.23916645,0.586
0.39419454,0.712
-0.46769609,-0.431
-0.35238945,0.766
-0.03881913,0.007
-0.09585617,0.264
0.29656865,-0.442
0.18685414,-0.896
0.14098528,-0.697
0.32411353,-1.253
-0.45478281,-0.814
0.16510173,-0.365
-0.0796973,-0.91
0.02301849,-0.182
-0.25996309,0.109
-0.03184406,0.119
0.37496187,1.477
-0.33900321,-0.449
0.2766774,-0.113
0.09206143,-0.529
-0.07705929,-0.514
0.20290879,-0.3
0.11767229,1.228
0.68601069,-0.513
-0.61956731,-0.443
-0.14827978,0.637
0.08019678,-0.43
-0.01235764,-0.801
-0.49432503,-1.086
-0.30969134,0.952
0.20328391,0.349
0.30506622,1.144
0.11617484,1.101
-0.36106694,-0.041
-0.11254323,-1.114
-0.11643448,2.814
-0.34902614,-0.286
0.44216715,1.484
-0.08867303,-0.551
0.06474617,-0.096
-0.55994744,0.337
-0.23461304,-0.119
0.21013015,0.754
-0.61244471,-1.253
0.35949849,0.893
-0.33641103,0.553
0.12868687,-0.617
-0.05862813,-0.063
-0.04700486,0.658
-0.1499265,-0.772
-0.25586622,-1.253
0.41081205,0.518
-0.54305996,-0.639
-0.79804829,0.643
-0.35751763,-0.991
-0.04899104,-1.253
0.17266314,0.595
0.0916696,0.196
0.00572625,-0.202
-0.07251843,-0.118
-0.05539775,-0.395
-0.22393748,-1.253
0.39044708,0.524
-0.27703014,0.107
-0.16297108,-0.697
-0.01169209,-1.253
-0.65166198,-0.414
0.05200497,-0.52
-0.35340794,-0.167
0.48667561,0.72
-0.02617786,0.936
-0.76597744,0.195
-0.09274346,0.993
0.08640574,-0.042
-0.45591455,0.407
-0.12747125,-0.041
-0.24431315,-1.143
0.45561556,-1.253
-0.44710405,0.006
-0.28921394,-1.253
-0.21141683,0.552
0.10108843,0.704
0.44665946,-0.706
-0.13998631,0.209
0.14491049,0.214
-0.00213656,-0.322
-0.76114775,2.249
-0.08308279,-0.312
0.10181699,-0.172
0.24409484,0.306
-0.29640343,0.645
-0.14490812,-0.457
0.94702472,-0.012
-0.07201305,0.003
-0.0964146,-0.216
-0.41864647,-0.546
-0.35616665,0.283
-0.10585336,-0.106
-0.38493057,0.03
-0.1615377,0.398
0.41450339,0.221
-0.47473891,0.465
-0.32106972,-0.343
0.01403508,-1.253
-0.06393812,-0.45
-0.42618063,1.631
-0.17609246,1.368
-0.02324567,-0.888
0.32859087,0.735
0.06090342,0.554
-0.42070977,-0.768
-0.01177032,-0.749
-0.42330965,-0.289
-0.25201181,0.144
0.50570378,1.436
-0.4792631,1.405
0.10053554,-0.625
-0.03402951,1.104
0.17442014,-0.697
-0.52386302,-0.249
0.65731741,1.303
-0.71997403,-0.739
-0.30269862,0.325
0.95549348,-0.345
-0.02413289,1.07
0.42660907,1.226
-0.19730868,-0.214
-0.00483022,-1.01
-0.56658365,-1.253
0.04790968,-0.739
-0.01133343,0.766
0.09854629,0.13
0.30063604,0.082
-0.22091742,-0.147
-0.25338217,-1.053
0.37358335,-0.763
0.23248825,-0.242
0.07561883,0.15
-0.00755625,0.367
-0.37324461,-0.625
-0.00475174,-0.746
0.28551669,0.686
-0.12593829,0.684
-0.04040945,0.557
-0.00723091,0.483
0.09290609,1.102
-0.38392088,-1.143
0.56813901,0.95
-0.05018394,1.261
-0.04213497,2.026
-0.40388875,0.796
-0.16567654,0.688
-0.40284006,0.076
-0.08398698,-1.253
0.08262764,1.355
-0.05692243,1.259
-0.42575143,1.029
-0.0904248,-0.981
-0.36326419,0.274
0.23457266,0.022
-0.33388873,-1.253
0.00755636,-1.253
-0.42060532,0.145
0.32066474,-1.253
-0.05974705,-0.22
-0.23874359,-0.858
0.51592536,-0.228
-0.29281825,-0.858
-0.7348337,-1.105
-0.03654919,-1.253
0.12094026,0.346
-0.15405065,0.348
-0.29627462,-0.508
-0.27429851,-1.253
0.07782392,-0.759
-0.09181662,0.062
0.39307096,-0.394
0.00188764,-1.253
-0.44095045,-0.123
-0.66785886,1.58
-0.1964638,1.32
0.10699231,-1.148
0.28033843,-0.184
0.24093249,0.115
-0.07923105,2.571
0.16253123,-0.84
-0.22247147,-0.476
0.12334386,0.421
-0.10951219,-1.253
-0.00117289,-0.331
-0.08870464,-0.257
0.09676654,-0.981
-0.19357516,0.382
0.02556939,-0.907
-0.18054361,-0.599
-0.27174736,-0.52
-0.26030621,-0.048
-0.47183202,0.391
0.30458409,1.52
0.30751974,-1.253
0.25230649,0.664
-0.2275676,1.064
-0.03793345,0.458
0.94676448,-0.491
-0.01463557,-0.91
0.18923125,2.06
0.68384475,0.738
-0.46919345,0.897
-0.0698614,0.721
-0.13051569,-0.017
0.02261823,-0.28
0.2996775,0.171
0.07659093,-1.036
0.1773898,0.443
-0.11716748,-0.91
0.06458793,0.477
0.26607345,-0.098
-0.61415917,-0.484
0.09819035,-0.028
-0.20710377,0.41
-0.22173889,0.968
0.31781279,-1.253
0.5852151,-1.253
0.28284296,-0.615
0.32811679,-1.253
0.21143727,2.365
0.51547215,1.417
0.30997582,0.984
-0.24732672,1.513
-0.22373206,-0.718
0.15766991,0.047
0.07767304,-1.253
-0.42802982,-0.281
-0.52850024,1.694
-0.11091966,1.072
-0.30883615,-0.421
0.1639373,-0.181
-0.03602013,1.657
0.54129999,-0.456
-0.12016081,0.36
-0.10377506,0.669
0.23326842,1.721
-0.00530691,0.952
0.21194765,0.159
0.49252641,0.639
0.17709435,1.132
-0.29222111,-1.148
0.1898238,0.359
0.04086413,0.573
0.15785526,-1.148
-0.22882757,0.085
-0.42293768,0.731
-0.17445959,-1.053
0.149416,1.229
0.19645653,-1.253
-0.17487135,0.492
-0.38312588,1.162
-0.10299218,0.23
0.23597577,0.187
-0.00480541,-0.408
-0.27392808,-1.253
-0.28959788,0.139
0.01000133,1.729
-0.02983808,0.408
0.2405916,0.769
-0.03621118,0.078
-0.09690066,0.85
0.61381938,1.249
0.39854706,0.142
0.01523698,-0.238
0.04509977,-0.307
-0.0059385,-1.148
-0.16413796,0.219
-0.12112075,-1.253
-0.06151355,-1.143
-0.39460383,0.118
0.14354473,-0.156
-0.10747051,-1.253
-0.40551811,0.329
0.19067999,1.348
-0.25542281,0.081
-0.09204789,-0.113
0.49209469,0.872
0.03405981,-0.965
-0.07873868,-0.33
0.26175874,0.776
-0.30586009,-0.109
-0.28502914,0.224
-0.09085551,2.521
-0.90112265,-1.253
0.51407382,1.12
0.0897403,1.531
0.21556688,0.883
-0.04853947,0.58
0.09559479,0.569
0.03739643,-0.91
-0.51548722,-0.475
0.20904402,0.481
0.0382265,0.756
0.43710723,1.339
-0.26450857,-0.657
-0.00684385,1.574
0.15533729,-0.359
0.35234244,-1.253
-0.33302389,-1.253
-0.07410045,-1.253
0.10067528,2.252
0.09832372,0.104
0.75083427,-0.068
-0.52061955,-0.878
-0.17906423,0.009
0.23683004,-0.342
-0.21612676,-0.061
-0.12472435,-0.759
-0.16436827,-1.253
0.12006691,1.258
-0.23963993,-0.13
-0.41523928,-0.893
0.16857965,-0.631
0.13922524,-0.27
-0.22938143,-0.503
0.02065271,0.341
-0.05310299,0.076
-0.134744,1.872
-0.26651559,-0.951
0.11435461,-0.908
0.56963204,0.551
0.50265582,1.647
-0.65398743,-1.253
0.49241529,1.583
-0.05845803,-0.642
0.09419431,0.325
-0.11583419,0.856
-0.38859654,-0.019
0.04186914,-0.46
0.39843847,1.184
-0.46028342,-1.086
0.28172528,-1.186
-0.10661085,0.31
0.45439721,-0.357
0.01305051,-0.303
0.06049543,0.179
0.20018666,0.209
0.28655933,0.359
-0.39404756,1.072
-0.02057839,0.511
0.00181985,-0.453
-0.15337115,0.391
-0.19297848,0.76
-0.31646573,-0.391
-0.19793372,2.255
-0.16431992,1.876
0.2666813,-0.425
-0.16519637,-0.558
0.00402072,-0.312
-0.56606618,-0.449
0.56292216,-1.143
0.20914465,-0.188
-0.33445313,-0.01
0.63920553,0.997
0.29279031,0.568
-0.12049315,-1.253
-0.47378461,0.981
0.14841924,-1.253
0.08274286,0.553
0.43053697,0.226
-0.17245391,-1.253
-0.3646769,-0.236
-0.04845006,-0.334
-0.27777543,0.317
-0.08960409,-0.368
-0.21071817,0.678
-0.32604847,0.15
-0.24714021,0.231
-0.25854562,0.697
0.34563141,1.808
-0.24035925,-0.745
0.30108896,0.921
0.11312345,-0.331
-0.45003298,0.349
-0.32437068,-0.311
0.30678564,-0.137
0.28623961,0.351
0.4070827,-0.908
-0.62690994,-0.841
-0.05792405,-0.785
0.08355328,0.48
-0.48006254,-0.106
0.34042714,-1.253
-0.15152019,-1.253
0.53227185,1.092
0.1360973,2.176
-0.54178751,-0.101
0.09301169,0.064
0.29608611,-0.16
-0.05787587,1.186
0.41832915,-1.253
0.00047112,-0.965
-0.07826576,-0.759
0.41966855,0.057
-0.16208214,-0.174
0.24107387,0.698
0.43409584,0.621
-0.12856177,-1.253
-0.02386666,1.187
-0.27585865,-0.339
-0.00601724,0.295
-0.44052914,0.499
-0.2464823,0.22
0.28171352,-0.558
-0.02730536,-0.965
0.02964031,-0.02
-0.10990079,0.597
-0.02879204,-1.186
-0.22261839,-0.521
0.73306369,0.286
0.08226879,-0.959
-0.32844286,-0.306
-0.43127271,-1.253
-0.34865457,-0.414
0.32133212,0.193
-0.1565569,-1.253
-0.15560692,0.845
0.05595063,0.668
-0.12647985,-0.759
0.31085353,-0.908
-0.17918086,0.341
0.12958074,0.789
0.19216895,0.226
-0.05973837,-0.708
-0.88128713,-1.143
0.22527419,-0.903
-0.3058303,0.145
-0.12266382,0.727
0.22320567,-1.253
0.05134785,1.437
-0.40474139,0.382
-0.24450555,-0.095
0.09631338,1.428
0.7141267,1.868
0.28427534,0.956
-0.57150191,-0.59
-0.09671287,2.562
0.00114701,1.004
0.21403988,-0.345
-0.49403061,-0.401
0.38961147,0.272
0.06451649,-0.461
-0.04875254,-1.253
-0.32940815,-1.253
0.17041818,-0.244
-0.34323812,-1.253
0.17026644,1.594
-0.04826327,1.175
-0.32288581,-0.022
-0.08680302,0.079
-0.20512709,0.037
-0.11583199,-0.649
-0.21054562,-0.626
0.04661921,-0.52
0.43007146,0.543
0.07857802,-0.393
-0.06395515,0.363
-0.05327928,-1.253
-0.02548383,0.366
0.19658417,-0.473
0.42261999,1.378
-0.18180522,-1.148
0.43343171,-0.616
0.09539439,-0.739
0.1829821,-0.393
-0.01992074,-0.104
-0.20392041,-0.218
-0.40486158,1.152
-0.21828669,-1.253
0.25286361,0.432
0.36484498,0.764
-0.14823294,0.137
-0.70971734,2.474
-0.31450708,-0.769
-0.09280935,-1.186
-0.22942453,1.325
-0.10101739,-0.503
0.07298952,1.679
-0.0425435,-0.474
0.0924928,0.411
-0.53218968,1.761
0.3629676,0.475
-0.54998502,0.085
0.11253063,0.977
0.35376122,-0.399
-0.08022036,1.631
-0.10799647,-0.263
0.17356841,0.732
-0.08880002,-0.007
-0.06188047,-1.253
-0.08807272,-0.592
0.46200256,0.546
-0.19303805,1.542
-0.19980661,0.598
0.60057442,-0.166
-0.23803023,1.758
0.08627572,0.848
-0.43967195,0.814
-0.19328518,1.116
-0.41299194,0.862
-0.06545392,-1.253
-0.01014691,-1.253
0.82664696,0.582
-0.67592481,0.143
-0.15891614,-0.135
-0.06284944,0.848
-0.4070142,-1.253
0.17606101,-1.253
-0.50621123,-0.404
0.28492068,-0.981
-0.03595075,-0.638
-0.14107734,-0.106
-0.28310237,0.044
-0.30275046,0.104
-0.10228411,-1.253
-0.09571603,0.809
0.16274702,1.487
0.00587189,0.955
-0.38877915,-0.793
0.24278134,-0.155
-0.61875915,-1.253
0.16080841,-0.078
-0.75600634,-0.77
-0.07226284,-0.754
0.12075997,-0.874
0.36596602,-0.371
0.34192612,1.081
-0.20651883,0.815
-0.07248082,-0.674
-0.19168195,-0.307
-0.43331584,-0.749
0.26567804,-0.258
-0.02726905,0.499
-0.02389317,1.377
-0.51011955,-1.253
0.42531757,0.708
-0.06017522,-0.649
-0.09461587,0.689
0.29561526,0.241
-0.00815151,0.62
-0.28571483,-0.018
-0.09688663,-0.159
0.29564279,-0.435
-0.03233822,-0.849
0.06189453,0.859
-0.30998639,-0.076
0.08566711,-1.253
-0.28524995,0.252
-0.36447038,1.222
-0.20184982,0.022
0.73865312,-1.143
-0.00249453,-1.253
0.03914501,-0.033
0.05469065,1
0.01984437,-1.228
-0.01087248,-0.626
-0.05002525,0.428
0.50616162,-0.027
-0.48667637,0.067
-0.14116865,1.22
-0.116164,-0.005
0.29529927,0.136
0.38103748,0.254
-0.21893951,0.109
0.2738724,-1.253
-0.13735844,-0.719
-0.08293173,-0.1
-0.03623919,-1.053
-0.08664959,0.308
-0.33201229,-0.72
-0.10357745,-0.125
0.24969387,-0.775
0.04405027,-1.012
-0.25771976,-0.09
0.50605538,-1.253
0.10044558,-0.004
-0.75051676,1.173
-0.37105176,0.199
0.34781633,-1.253
0.02844492,0.54
0.35979755,-0.965
0.02471683,-0.62
0.06123596,-0.965
-0.3014574,-0.258
-0.48424733,0.285
0.47387966,-0.451
-0.52010933,0.469
-0.02360388,0.05
0.72705416,3.251
0.00505386,-1.137
0.28723609,0.177
0.3150606,0.917
0.5996881,1.004
0.35474136,-0.133
-0.20062751,-0.694
-0.18692137,0.66
0.24605666,-0.401
0.12255372,-0.054
0.21325595,0.192
-0.21692178,0.374
-0.2584883,0.436
0.14691438,-0.979
0.2019013,0.036
-0.01666221,-0.17
0.15270316,0.361
0.3767101,-0.279
0.24132296,-0.258
0.27757103,1.466
0.30841486,0.843
0.13038161,-1.253
0.2043441,1.174
-0.10659689,0.096
-0.02766637,0.838
-0.21951762,-0.906
0.37915624,0.134
-0.16270653,0.028
-0.45285661,0.399
-0.48136037,-0.536
0.07164509,1.036
0.19780583,0.535
0.36435386,0.879
-0.16734276,0.763
-0.32448235,0.226
-0.17493743,-1.083
0.41941977,0.439
-0.33398281,0.02
-0.08800788,0.738
-0.1672243,-0.395
-0.29397567,-0.739
0.25955924,-0.265
-0.00445401,1.068
-0.07927599,0.213
-0.50931105,1.277
0.36944914,0.012
0.06287102,0.546
-0.32056655,0.926
-0.04857953,-0.466
0.5527825,0.037
-0.18847602,-0.574
-0.33628111,0.782
-0.47259018,-1.253
-0.09725302,-0.951
0.07998826,-1.253
-0.67909422,-1.253
0.23474931,0.083
0.04829157,0.333
0.18301675,2.063
-0.83469811,-0.616
0.22599108,0.197
0.05239728,0.759
-0.35345209,0.796
-0.19038285,-0.236
-0.32664788,0.183
0.13252755,0.692
0.27519533,0.092
0.03081441,0.715
-0.4018761,-1.148
-0.0466087,-0.193
0.10567812,1.247
0.07395022,-0.323
-0.31192451,-0.642
0.4993374,-1.253
0.1389831,0.342
-0.07042785,-0.799
0.28993205,0.28
0.24769142,-0.307
-0.50137552,-1.253
0.29977358,-1.186
0.45112328,0.269
0.32024973,-1.253
-0.02098876,2.004
-0.19797915,-0.493
-0.5615655,1.672
-0.50610947,1.336
-0.53629543,-0.404
-0.18478222,-1.253
0.09841984,-0.991
-0.05376913,0.158
0.47854766,-0.149
-0.24989397,-1.253
0.32306054,-1.253
-0.1723444,-0.489
-0.18979893,0.064
-0.14700431,1.103
0.14515971,0.424
-0.57770445,-1.105
0.24709502,1.161
-0.3931715,-1.068
-0.11664341,2.131
-0.34373813,-0.487
0.31396609,-0.211
0.22203486,-1.253
0.48211057,-0.893
0.4673021,-0.314
-0.20880251,1.261
0.0826211,-0.775
0.08561395,0.334
-0.66273775,-0.255
-0.15112833,1.228
-0.44856728,-0.981
-0.01106509,-1.253
0.05377473,0.4
-0.07996104,-1.253
0.14814249,-0.981
-0.28740658,0.538
-0.08303639,-0.521
0.14131464,-1.143
-0.17840533,-0.223
-0.59103394,0.728
-0.21509141,0.489
0.13453993,-0.07
0.27782908,0.407
0.23295736,0.13
0.71523708,1.567
-0.04715219,0.16
0.49559854,0.944
-0.3409705,-0.588
0.34837181,2.103
-0.47637601,0.581
0.06145458,1.391
0.44032297,-1.253
-0.75136262,0.066
0.35853417,-0.951
-0.57654596,-1.253
-0.45583123,-0.706
-0.04957308,0.388
-0.23294469,-0.981
-0.02120151,0.359
0.2818314,-0.754
0.25064631,0.916
0.03299914,-0.156
-0.09323436,0.566
-0.13514386,-0.03
-0.07475024,0.859
-0.29225552,0.745
0.27169692,2.693
0.21152375,-0.27
-0.12814103,-1.253
0.1761334,-1.148
-0.72571802,0.068
-0.56805362,-0.492
-0.38146522,0.398
-0.03185342,1.444
0.35491804,0.563
0.5030389,0.11
-0.16765984,0.329
0.09709358,-0.114
0.69469313,-0.183
-0.14270865,0.742
0.17351399,-0.907
-0.3961944,-0.395
-0.13665388,0.887
-0.33429139,-0.309
-0.31230011,0.064
0.00848884,0.169
0.33752134,-0.014
0.18977129,0.36
-0.12794176,-0.041
0.06927796,-0.052
0.46152101,0.585
-0.00676623,-0.367
-0.04832723,-0.125
-0.19473992,-0.527
0.59313056,-0.217
0.13898886,-0.351
-0.11218852,0.525
-0.23353213,-0.316
-1.23016079,-1.253
-0.29546166,-0.43
-0.02370297,1.724
-0.05258644,0.941
0.09358856,-0.357
-0.23522099,-0.627
-0.0235439,-0.593
-0.64695451,-0.198
-0.13460407,2.07
0.20202804,-0.65
-0.00267282,-0.895
-0.194373,-0.599
-0.11503042,1.554
0.49177082,0.592
-0.16343309,-0.823
-0.00768245,0.57
-0.32287441,-1.253
-0.00489102,0.34
-0.23375736,-0.429
0.13269201,-0.063
0.29918027,-0.133
0.09819448,1.884
-0.04346009,2.664
-0.3005938,-1.105
-0.06015982,0.598
0.23584348,0.168
0.27978753,-0.803
0.01016267,-0.575
-0.49132289,-1.253
-0.73030086,0.585
0.46188226,0.659
-0.44737869,0.107
0.08299519,0.298
-0.31604732,0.45
-0.02052546,0.09
0.04777466,-0.074
0.10798803,-0.379
0.14716256,0.853
-0.13419853,-1.148
-0.51463701,-0.078
0.49555642,0.545
0.08371838,0.606
-0.28690072,0.419
-0.00689622,0.528
-0.22881331,-1.143
-0.09108917,-0.21
-0.37952532,-0.94
-0.25818961,-1.253
0.45085212,1.511
-0.35893594,0.173
0.05861621,-0.131
0.01882806,1.169
-0.56859529,0.167
0.16536241,-0.3
-0.08285703,0.086
0.29260697,1.489
0.24796664,0.49
0.07852799,-0.199
-0.27754189,-0.714
-0.11114198,0.446
-0.17880494,0.883
0.13470472,-0.091
0.35124453,0.954
0.01491787,-0.369
0.15701928,-0.724
-0.33052945,-0.981
-0.13009178,-0.158
-0.11778666,0.567
-0.00057149,-0.65
-0.18472173,-1.253
-0.39733049,0.417
-0.5626722,-0.914
0.04667618,-1.097
0.13622679,1.166
0.31771855,-1.105
-0.32931314,-0.873
0.32690881,-1.143
-0.22634025,0.748
-0.0924815,-0.69
0.31512011,-0.892
-0.10777326,-0.435
-0.21214878,-0.586
-0.07610476,-0.74
-0.10651205,-0.965
0.06419175,0.599
-0.40391643,-0.114
0.74700899,-0.181
-0.07351611,-0.23
-0.10535107,-1.253
0.25675506,-0.067
0.02607347,-1.148
0.42961234,1.746
0.0515338,0.032
-0.25388908,-0.509
0.18839264,-0.465
0.00068553,1.496
-0.18631216,0.552
-0.25788628,-0.428
0.33246929,0.188
-0.1638974,0.216
0.01430329,0.23
0.09231133,0.493
0.17102171,0.716
0.65732778,0.446
-0.03839775,0.184
-0.22558012,-0.209
-0.02687856,0.948
-0.13188103,0.043
0.51997571,0.586
-0.27479059,-1.253
-0.05217713,-0.779
0.05231368,1.558
0.1162665,-1.105
0.15552377,0.509
0.33278088,-0.504
0.25185734,-0.551
0.34236458,-0.254
0.04032297,-0.22
-0.53621556,0.111
-0.32950118,1.049
-0.31064891,-0.787
-0.08869522,-0.94
-0.16356252,0.409
0.14458293,0.179
0.08906007,0.742
-0.46535144,0.185
0.19889985,-0.765
-0.24093005,0.195
0.55746716,0.516
-0.53683618,-1.03
-0.14450987,1.323
-0.06843476,1.003
0.25810577,-0.866
-0.32945433,0.643
0.35646332,0.994
0.17934868,-0.1
-0.09566087,0.054
0.25123033,0.454
-0.36880663,-0.407
0.39947406,-0.325
-0.0333815,-0.857
0.22129118,-0.427
-0.35980453,-0.191
-0.18494145,-0.708
0.17442399,0.699
0.54572848,-1.253
0.1530033,0.731
0.06503475,-0.169
-0.28437602,0.57
0.40248911,0.896
